zip_idx,portfolio_idx,leed_idx,portfolio_address,leed_address,distance_m,leed_certification_level,leed_certification_date,leed_rating_system,leed_project_url,leed_project_id
198,11433,16459,"110, 750 First St NE, Washington, DC 20002","750 First Street NE, Washington, DC 20002.0",0,Gold,2013-12-02,Existing Buildings,https://www.usgbc.org/projects/750-first-street,1000031923
198,11422,16940,"899 North Capitol St NE, Washington, DC 20002","899 North Capitol Street, Washington, DC 20002.0",0,Gold,2017-07-13,Commercial Interiors,https://www.usgbc.org/projects/save-children,1000060327
198,11395,17343,"810 First St NE, Washington, DC, 20002","810 First Street NE, Washington, DC 20002.0",0,Silver,2018-09-07,Existing Buildings,https://www.usgbc.org/projects/one-union-center,1000103299
198,11674,15989,"514 V St NE, Washington, DC 20002","514 V Street, NE, Washington, DC 20002.0",0,Gold,2015-08-12,New Construction,https://www.usgbc.org/projects/carlos-rosario-v-street,1000021474
198,11521,16658,"10 G St NE, Washington, DC 20002","10 G Street, NE, Washington, DC 20002.0",4,Gold,2007-07-19,Commercial Interiors,https://www.usgbc.org/projects/world-resources-institute-expansion,10032722
198,11652,17316,"600 2nd St NE, Washington, DC 20002","600 2nd Street NE, Washington, DC 20002.0",0,Gold,2017-08-15,Existing Buildings,https://www.usgbc.org/projects/station-place-2-0,1000096370
198,11742,16153,"1200 First St NE, Washington, DC 20002","1200 First Street NE, Washington, DC 20002.0",0,Platinum,2012-06-11,Existing Buildings,https://www.usgbc.org/projects/capitol-plaza-i-0,1000003090
198,11830,16117,"145 N St NE, Washington, DC 20002","145 N Street NE, Washington, DC 20002.0",0,Platinum,2010-09-08,Core and Shell,https://www.usgbc.org/projects/two-constitution-square,10101166
198,11845,17104,"200 Douglas St NE, Washington, DC, 20002","200 Douglas Street, NE, Washington, DC 20002.0",0,Gold,2017-03-09,Schools - New Construction,https://www.usgbc.org/projects/shaed-incubator-facility-0,1000041831
198,11829,17300,"1515 New York Ave NE, Washington, DC 20002","1515 New York Avenue NE, Washington, DC 20002.0",0,Certified,2019-10-02,Core and Shell,https://www.usgbc.org/projects/1515-new-york-avenue,1000109767
198,11831,17188,"1275 First St NE, Washington, DC, 20002","1275-A 1st Street NE, Washington, DC 20002.0",0,Platinum,2011-12-12,Commercial Interiors,https://www.usgbc.org/projects/td-bank-constitution-square,1000005148
198,11890,16720,"90 K St NE, Washington, DC 20002","90 K ST NE, Washington, DC 20002.0",0,Silver,2015-03-31,Commercial Interiors,https://www.usgbc.org/projects/nigcblm,1000037749
198,11881,17469,"700 B 2nd St NE, Washington, DC 20002","700 2nd Street NE, Washington, DC 20002.0",3,Silver,2009-11-05,Core and Shell,https://www.usgbc.org/projects/station-place-3,10101737
198,12216,17145,"800 Florida Ave NE, Washington, DC 20002","800 Florida Ave, NE, Washington, DC 20002.0",0,Silver,2015-12-09,New Construction,https://www.usgbc.org/projects/gallaudet-university-llrh6,1000012106
198,12417,15825,"380 H St NE, Washington, DC, 20002","315 H St NE, Washington, DC 20002.0",19,Silver,2019-02-24,Mid-rise,https://www.usgbc.org/projects/coda-h,1000067520
198,12354,16070,"1050 First St NE, Washington, DC 20002","1050 1st Street, NE, Washington, DC 20002.0",0,Silver,2014-10-16,Core and Shell,https://www.usgbc.org/projects/1050-1st-street-ne,1000019686
198,12490,17490,"175 N St NE, Washington, DC 20002","175 N Street NE, Washington, DC 20002.0",0,Platinum,2014-08-19,Core and Shell,https://www.usgbc.org/projects/three-constitution-square,10101170
198,12572,15912,"1401 Okie St NE, Washington, DC 20002","1401 Okie Street NE, Washington, DC 20002.0",0,Certified,2020-04-10,Core and Shell,https://www.usgbc.org/projects/pappas-tomato-factory-0,1000077380
198,12596,17137,"1405 Brentwood Pkwy NE, Washington, DC 20002","1405 Brentwood Parkway, Washington DC, DC 20002.0",0,Silver,2019-06-10,Schools - New Construction,https://www.usgbc.org/projects/kipp-dc-college-prep,1000041578
198,12604,17078,"645 H St NE, Washington, DC 20002","645 H St, NE, Washington, DC 20002.0",0,Silver,2018-03-11,Commercial Interiors,https://www.usgbc.org/projects/645-h-street-ne,1000038726
199,11233,16473,"1000 5th St SE, Washington, DC, 20003","1000 5th Street SE, Washington, DC 20003.0",0,Gold,2017-03-27,New Construction,https://www.usgbc.org/projects/arthur-capper-community-center,1000035584
199,11609,16100,"1015 Half St SE, Washington, DC, 20003","1015 Half Street, SE, Washington, DC 20003.0",0,Gold,2011-07-13,Core and Shell,https://www.usgbc.org/projects/1015-half-street,10121592
199,11488,16470,"20 M St SE, Washington, DC 20003","20 M Street SE, Washington, DC 20003.0",3,Silver,2015-03-24,Commercial Interiors,https://www.usgbc.org/projects/bureau-land-management-expansion,1000033641
199,11531,16809,"1100 New Jersey Ave SE, Washington, DC 20003","1100 New Jersey Ave, SE, Washington, DC 20003.0",0,Gold,2014-04-14,New Construction,https://www.usgbc.org/projects/washington-canal-park-0,1000007420
199,11366,16827,"1 M St SE, Washington, DC 20003","1200 S. Capitol Street, Washington, DC 20003.0",1,Silver,2023-04-19,New Construction,https://www.usgbc.org/projects/1210-van-st,1000064540
199,11371,17068,"1233 1st St SE, Washington, DC, 20003","1233 1st Street, SE, Washington, DC 20003.0",0,Gold,2017-11-08,Commercial Interiors,https://www.usgbc.org/projects/residence-inn-capitol-hillnavy-yard-0,1000055476
199,11642,17510,"250 M St SE, Washington, DC 20003","250 M Street SE, Washington, DC 20003.0",0,Gold,2021-02-23,Core and Shell,https://www.usgbc.org/projects/250-m-street-canal-park,1000110090
199,11975,17311,"1015 Half St SE, Washington, DC 20003","1015 Half St. SE, Washington, DC 20003.0",0,Certified,2019-09-27,Commercial Interiors,https://www.usgbc.org/projects/dgs-1015-half-st,1000101053
199,11853,17404,"80 M St SE, Washington, DC 20003","80 M Street SE, Washington DC, DC 20003.0",0,Gold,2022-12-05,Core and Shell,https://www.usgbc.org/projects/80-m-street-se-floors-7-10-cpt,1000124129
199,12261,16143,"100 M St SE, Washington, DC, 20003","100 M Street SE, Washington, DC 20003.0",0,Certified,2009-11-02,Commercial Interiors,https://www.usgbc.org/projects/parsons,10196357
199,12705,16969,"52 M St SE, Washington, DC, 20003","50 M Street, SE, Washington, DC 20003.0",14,Silver,2017-03-13,New Construction,https://www.usgbc.org/projects/50-m-street-homewood-suites,1000052315
200,11186,15829,"575 7th St NW, Washington, DC 20004","575 7th Street Northwest, Washington District of Columbia, DC 20004.0",0,Silver,2019-04-23,Commercial Interiors,https://www.usgbc.org/projects/terrell-place-rooftop-amenity,1000073163
200,11384,15930,"801 Pennsylvania Ave NW, Washington, DC, 20004","801 Pennsylvania Avenue NW, Washington, DC 20004.0",0,Gold,2020-11-02,Existing Buildings,https://www.usgbc.org/projects/801-pennsylvania-avenue,1000089477
200,11367,16248,"1101 Pennsylvania Ave NW, Washington, DC 20004","1101 Pennsylvania Ave NW, Washington, DC 20004.0",0,Gold,2012-03-13,Existing Buildings,https://www.usgbc.org/projects/evening-star,1000009066
200,11349,16984,"1331 Pennsylvania Ave NW, Washington, DC, 20004","1331 Pennsylvania Ave. NW, Washington DC, DC 20004.0",0,Certified,2017-09-28,Commercial Interiors,https://www.usgbc.org/projects/customs-and-border-protection-mwe,1000053210
200,11511,17107,"1000 F St NW, Washington, DC 20004","1000 F Street, Washington DC, DC 20004.0",0,Gold,2018-04-26,Core and Shell,https://www.usgbc.org/projects/1000-f-street-0,1000037174
200,11510,17202,"401 9th St NW, Washington, DC 20004","401 9th Street, NW, Washington, DC 20004.0",0,Silver,2017-01-23,Commercial Interiors,https://www.usgbc.org/projects/americas-essential-hospitals,1000059493
200,11590,16059,"1201 F St NW, Washington, DC, 20004","1201 F Street NW, Washington, DC 20004.0",0,Gold,2013-05-08,Commercial Interiors,https://www.usgbc.org/projects/nuclear-energy-institute-nei,1000022929
200,11597,16353,"601 Pennsylvania Ave NW, Washington, DC, 20004","601 Pennsylvania Avenue, NW, Washington, DC 20004.0",0,Certified,2013-11-05,Commercial Interiors,https://www.usgbc.org/projects/intuit-dc,1000027476
200,11755,15836,"1240 F St NW, Washington, DC 20004","555 13th Street NW, Washington, DC 20004.0",8,Gold,2017-08-03,Commercial Interiors,https://www.usgbc.org/projects/hogan-lovells-office-services,1000073481
200,11743,17177,"601 E St NW, Washington, DC 20004","601 E St. NW, Washington, DC 20004.0",0,Gold,2020-12-02,Commercial Interiors,https://www.usgbc.org/projects/aarp,1000066701
200,11887,16697,"901 E St NW, Washington, DC 20004","901 E Street, NW, Washington, DC 20004.0",0,Gold,2010-04-21,Commercial Interiors,https://www.usgbc.org/projects/pew-charitable-trusts-901-e-street,10253199
200,11885,16977,"1275 Pennsylvania Ave NW, Washington, DC 20004","1275 Pennsylvania Ave. NW, Washington, DC 20004.0",0,Silver,2017-05-22,Commercial Interiors,https://www.usgbc.org/projects/airlines-america,1000056539
200,11904,16792,"325 7th St NW, Washington, DC 20004","325 7th St NW, Washington, DC 20004.0",0,Silver,2011-05-26,Existing Buildings,https://www.usgbc.org/projects/liberty-place,10523922
200,11944,17263,"1155 F St NW, Washington, DC 20004","1155 F Street, NW, Washington, DC 20004.0",0,Gold,2010-07-20,Commercial Interiors,https://www.usgbc.org/projects/bryan-cave,10240683
200,12375,17333,"National Place, 1321 Pennsylvania Ave NW, Washington, DC 20004","1304 F Street NW, Washington, DC 20004.0",4,Silver,2018-04-26,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-1304-f-street,1000102303
200,12618,15918,"701 Pennsylvania Ave NW, Washington, DC, 20004","701 Pennsylvania Avenue NW, Washington, DC 20004.0",0,Gold,2020-11-02,Existing Buildings,https://www.usgbc.org/projects/701-pennsylvania-avenue,1000089476
200,12646,16066,"701 Pennsylvania Ave NW, Washington, DC 20004","701 Pennsylvania Avenue, NW, Washington, DC 20004.0",0,Silver,2009-10-27,Existing Buildings,https://www.usgbc.org/projects/market-square,10236888
200,12671,16095,"1301 Pennsylvania Ave NW, Washington, DC 20004","1301 Pennsylvania Avenue NW, Washington, DC 20004.0",0,Gold,2019-08-06,Core and Shell,https://www.usgbc.org/projects/1301-pennsylvania-avenue-nw,1000017519
201,11172,16001,"1200 New York Ave NW, Washington, DC 20005","1200 New York Ave., NW, Washington, DC 20005.0",0,Gold,2009-05-31,Existing Buildings,https://www.usgbc.org/projects/aaas-leed-eb-project,10096169
201,11171,16127,"601 13th St NW, Washington, DC 20005","601 13TH STREET NW, WASHINGTON, DC 20005.0",0,Silver,2006-12-21,Commercial Interiors,https://www.usgbc.org/projects/toyota-governmental-affairs,10002167
201,11150,17190,"1550 M St NW, Washington, DC 20005","1550 M Street NW, Washington, DC 20005.0",0,Platinum,2015-11-17,Existing Buildings,https://www.usgbc.org/projects/american-chemical-society-othmer,1000053743
201,11177,17206,"1200 K St NW, Washington, DC 20005","1200 K Street NW, Washington, DC 20005.0",0,Gold,2011-04-21,Existing Buildings,https://www.usgbc.org/projects/1200-k-street-nw,10504555
201,11178,17218,"1400 K St NW, Washington, DC 20005","1400 K Street NW, Washington, DC 20005.0",0,Gold,2014-12-01,Existing Buildings,https://www.usgbc.org/projects/1400-k-street,1000026792
201,11212,15839,"1401 H St NW, Washington, DC 20005","1401 H Street, NW, Washington, DC 20005.0",0,Gold,2019-12-15,Commercial Interiors,https://www.usgbc.org/projects/ncarb,1000110414
201,11356,16036,"1101 Vermont Ave NW, Washington, DC 20005","1101 Vermont Avenue NW, Washington, DC 20005.0",0,Silver,2012-10-21,Existing Buildings,https://www.usgbc.org/projects/1101-vermont-avenue-0,1000019508
201,11373,16109,"1100 New York Ave NW, Washington, DC 20005","1100 New York Avenue NW, Washington, DC 20005.0",0,Gold,2013-10-22,Existing Buildings,https://www.usgbc.org/projects/manulife-dc-1100-ny-ave,1000020268
201,11206,17080,"1225 I St NW, Washington, DC 20005","1225 Eye Street, NW, Washington, DC 20005.0",0,Certified,2013-12-11,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-1225-eye-street,10910901
201,11376,17525,"1400 L St NW, Washington, DC 20005","1400 L Street, NW, Washington, DC 20005.0",0,Certified,2020-08-19,Core and Shell,https://www.usgbc.org/projects/1400-l-street,1000102494
201,11382,15849,"1110 Vermont Ave NW, Washington, DC, 20005","1110 Vermont Ave NW, Washington, DC 20005.0",0,Silver,2018-01-21,Existing Buildings,https://www.usgbc.org/projects/1110-vermont-ave-recertification,1000074542
201,11398,15992,"1201 New York Ave NW, Washington, DC, 20005","1201-1225 New York Avenue, Washington, DC 20005.0",0,Gold,2011-01-17,Existing Buildings,https://www.usgbc.org/projects/1201-1225-new-york-avenue,10529544
201,11379,16168,"1325 G St NW, Washington, DC 20005","1325 G Street, Washington, DC 20005.0",0,Gold,2010-11-30,Existing Buildings,https://www.usgbc.org/projects/1325-g-street,1000003588
201,11397,17120,"730 15th St NW, Washington, DC 20005","730 15th Street, Washington, DC 20005.0",0,Silver,2010-04-21,Commercial Interiors,https://www.usgbc.org/projects/us-trust-relocation,10320220
201,11386,17384,"1100 L St NW, Washington, DC 20005","1100 L St NW, Washington, DC 20005.0",0,Certified,2020-04-20,Commercial Interiors,https://www.usgbc.org/projects/1100-l-st-renovations-1-2-3-7-12,1000098948
201,11387,17546,"1425 K St NW, Washington, DC 20005","1425 K Street, NW, Washington, DC 20005.0",0,Silver,2014-03-30,Existing Buildings,https://www.usgbc.org/projects/1425-k-street-nw,1000034493
201,11429,16012,"1350 I St NW, Washington, DC, 20005","1350 I Street NW, Washington, DC 20005.0",0,Gold,2013-11-18,Existing Buildings,https://www.usgbc.org/projects/1350-i-street-nw-0,1000031759
201,11462,15957,"701 13th St NW, Washington, DC 20005","701 13th Street NW, Washington, DC 20005.0",0,Silver,2017-10-31,Commercial Interiors,https://www.usgbc.org/projects/universal-service-administrative-company,1000067084
201,11447,16159,"1101 K St NW, Washington, DC, 20005","1101 K Street, NW, Washington, DC 20005.0",0,Gold,2012-03-21,Existing Buildings,https://www.usgbc.org/projects/1101-k-street,1000016571
201,11453,16154,"1401 I St NW, Washington, DC 20005","1401 I Street,NW, Washington, D.C., DC 20005.0",0,Silver,2010-12-16,Existing Buildings,https://www.usgbc.org/projects/franklin-tower,10522653
201,11436,16759,"1101 14th St NW, Washington, DC 20005","1133 14TH ST. NW, WASHINGTON, DC 20005.0",13,Certified,2007-04-11,New Construction,https://www.usgbc.org/projects/alta,10002574
201,11437,17471,"1015 15th St NW, Washington, DC, 20005","1015 15th Street NW, Washington, DC 20005.0",0,Silver,2016-02-23,Existing Buildings,https://www.usgbc.org/projects/1015-15th-street,1000059056
201,11487,16125,"1121 14th St NW, Washington, DC 20005","1121 14th Street NW, Washington, DC 20005.0",0,Gold,2006-10-15,Commercial Interiors,https://www.usgbc.org/projects/society-neuroscience-headquarters,10002100
201,11489,17205,"1511 K St NW, Washington, DC 20005","1501 K Street, NW, Washington DC, DC 20005.0",1,Silver,2012-10-30,Existing Buildings,https://www.usgbc.org/projects/1501-k-investment-building,1000025760
201,11567,16189,"1310 G Street, 1304 G St NW, Washington, DC 20005","1310 G Street, Washington, DC 20005.0",0,Certified,2012-06-25,Existing Buildings,https://www.usgbc.org/projects/1310-g-street,10338377
201,11587,15841,"1152 15th St NW, Washington, DC 20005","1152 15th St NW, Washington, DC 20005.0",0,Platinum,2017-01-11,Commercial Interiors,https://www.usgbc.org/projects/asid-national-headquarters-0,1000067350
201,11591,16247,"1133 15th St NW, Washington, DC, 20005","1133 15th Street NW, Washington, DC 20005.0",0,Gold,2011-01-06,Existing Buildings,https://www.usgbc.org/projects/1133-15th-street-nw,10505108
201,11776,16825,"1445 New York Ave NW, Washington, DC, 20005","1445 New York Avenue NW, Washington, DC 20005.0",0,Silver,2017-08-07,Commercial Interiors,https://www.usgbc.org/projects/suntrust-dc-1445-ny-ave-nw,1000064658
201,11693,17106,"1510 H St NW, Washington, DC 20005","1510 H Street, NW, Washington, DC 20005.0",0,Silver,2012-05-28,Commercial Interiors,https://www.usgbc.org/projects/american-society-nephrology,1000009442
201,11722,17382,"925 13th St NW, Washington, DC, 20005","925 13th Street NW, Washington, DC 20005.0",0,Silver,2022-05-11,New Construction,https://www.usgbc.org/projects/planet-word,1000107043
201,11766,17573,"1310 L St NW, Washington, DC, 20005","1310 L Street, NW, Washington, DC 20005.0",0,Gold,2016-10-20,Commercial Interiors,https://www.usgbc.org/projects/american-association-university-women,1000062629
201,11861,15940,"1441 L St NW, Washington, DC 20005","1441 L Street, NW, Washington, DC 20005.0",0,Platinum,2021-01-04,Core and Shell,https://www.usgbc.org/projects/1441-l-street,1000071077
201,11886,15929,"1113 I St NW, Washington, DC, 20005","1101 New York Ave NW, Washington, DC 20005.0",10,Certified,2018-10-23,Commercial Interiors,https://www.usgbc.org/projects/ey-dc,1000089323
201,11787,16327,"600 Thirteenth Street, 600 13th St NW, Washington, DC 20005","600 13th Street, Washington DC, DC 20005.0",0,Gold,2015-02-03,Commercial Interiors,https://www.usgbc.org/projects/pwc-wdc,1000034755
201,11804,16760,"1501 M St NW, Washington, DC 20005","1501 M Street, Washington, DC 20005.0",0,Certified,2009-11-02,Core and Shell,https://www.usgbc.org/projects/1501-m-street,10189260
201,12202,15987,"901 15th St NW, Washington, DC 20005","901 15th Street, Washington, DC 20005.0",0,Platinum,2013-02-05,Existing Buildings,https://www.usgbc.org/projects/mcpherson-building-0,1000025023
201,12225,16795,"1430 Rhode Island Ave NW, Washington, DC, 20005","1430 Rhode Island Ave NW, Washington, DC 20005.0",0,Silver,2016-10-05,Commercial Interiors,https://www.usgbc.org/projects/mason-and-rook,1000056137
201,12196,17002,"1102 15th St NW, Washington, DC, 20005","1100 15th St NW, Washington, DC 20005.0",16,Gold,2019-04-02,Core and Shell,https://www.usgbc.org/projects/midtown-1100-15th-st-nw,1000056065
201,12283,15842,"1401 New York Ave NW, Washington, DC 20005","1401 New York Aveneu NW, Washington, DC 20005.0",0,Certified,2018-01-24,Commercial Interiors,https://www.usgbc.org/projects/boies-schiller-flexner-1401-new-york-ave,1000068046
201,12258,15985,"1313 L St NW, Washington, DC 20005","1331 L Street NW, Washington, DC 20005.0",1,Gold,2014-07-23,Commercial Interiors,https://www.usgbc.org/projects/costar-dc-3rd-and-4th-floors,1000025778
201,12294,16054,"1350 I St NW, Washington, DC 20005","1350 I Street, NW, Washington, DC 20005.0",0,Silver,2010-09-28,Existing Buildings,https://www.usgbc.org/projects/1350-i-street-nw,10517967
201,12332,16355,"734 15th St NW, Washington, DC 20005","740 15th Street N.W., Washington DC, DC 20005.0",13,Gold,2013-10-08,Existing Buildings,https://www.usgbc.org/projects/740-15th-street-nw,1000027566
201,12326,17579,"1420 K St NW, Washington, DC 20005","1424 K Street, NW, Washington, DC 20005.0",10,Platinum,2015-09-01,Commercial Interiors,https://www.usgbc.org/projects/baumann-consulting-dc,1000008823
201,12398,16090,"607 14th St NW, Washington, DC, 20005","607 14th Street, NW, Washington, DC, DC 20005.0",0,Silver,2010-06-28,Existing Buildings,https://www.usgbc.org/projects/westory,10480566
201,12516,16371,"1525 14th St NW, Washington, DC 20005","1525 14th St NW, Washington, DC 20005.0",0,Gold,2016-02-09,Commercial Interiors,https://www.usgbc.org/projects/whitman-walker-health,1000029788
201,12477,17256,"1101 K St NW, Washington, DC 20005","1101 K Street NW, Washington, DC 20005.0",0,Gold,2017-06-26,Existing Buildings,https://www.usgbc.org/projects/1101-k-street-0,1000074309
201,12563,17243,"605 14th St NW, Washington, DC 20005","607 14th Street NW, Washington, DC 20005.0",14,Gold,2017-08-15,Existing Buildings,https://www.usgbc.org/projects/westory-0,1000071981
201,12621,17302,"1133 15th St NW, Washington, DC 20005","1133 15th Street NW, Washington, DC 20005.0",0,Silver,2019-02-05,Existing Buildings,https://www.usgbc.org/projects/1133-15th-street-nw-0,1000110242
201,12709,17557,"1404 New York Ave NW, Washington, DC 20005","1420 New York Avenue NW, Washington, DC 20005.0",16,Gold,2016-12-21,Existing Buildings,https://www.usgbc.org/projects/cnbb,1000077001
202,11351,15891,"1627 I St NW, Washington, DC 20006","1627 I St NW, Washington, DC 20006.0",0,Gold,2017-06-27,Existing Buildings,https://www.usgbc.org/projects/army-navy-club-building,1000093368
202,11396,16128,"1900 K St NW, Washington, DC 20006","1900 K Street NW, Washington, DC 20006.0",0,Silver,2012-01-09,Existing Buildings,https://www.usgbc.org/projects/1900-k-street-0,1000013410
202,11208,16793,"700 17th St NW, Washington, DC 20006","1661 Pennsylvania Avenue NW, Washington, DC 20006.0",4,Silver,2017-07-12,New Construction,https://www.usgbc.org/projects/renwick-gallery,1000035078
202,11346,17061,"1667 K St NW, Washington, DC 20006","1667 K Street Northwest, Washington, DC 20006.0",0,Silver,2015-08-10,Existing Buildings,https://www.usgbc.org/projects/1667-k-street-nw-0,1000045662
202,11459,16004,"1750 Pennsylvania Ave NW, Washington, DC 20006","1750 Pennsylvania Avenue, 6th Floor, Washington, DC 20006.0",0,Silver,2015-06-21,Commercial Interiors,https://www.usgbc.org/projects/aol-public-policyhuffington-post,1000030724
202,11441,16769,"1901 Pennsylvania Ave NW, Washington, DC 20006","1901 Pennsylvania Ave, Washington DC, DC 20006.0",0,Silver,2012-10-30,Commercial Interiors,https://www.usgbc.org/projects/1901-suite-601,1000021370
202,11552,15954,"1776 G St NW, Washington, DC 20006","1776 G Street NW, Washington DC, DC 20006.0",0,Silver,2018-09-20,Commercial Interiors,https://www.usgbc.org/projects/goodwill-excel-public-charter-school,1000066545
202,11493,16937,"2099 Pennsylvania Ave NW, Washington, DC 20006","2099 Pennsylvania Avenue NW, Washington, DC 20006.0",0,Gold,2016-06-05,Commercial Interiors,https://www.usgbc.org/projects/ropes-gray-llp-dc,1000056637
202,11474,17276,"1601 K St NW, Washington, DC 20006","1601 K Street NW, Washington DC, DC 20006.0",0,Silver,2013-05-27,Existing Buildings,https://www.usgbc.org/projects/1601-k-street,1000027667
202,11566,15944,"888 16th St NW, Washington, DC, 20006","888 16th Street NW, Washington, DC 20006.0",0,Gold,2020-12-18,Core and Shell,https://www.usgbc.org/projects/888-16th-street,1000092845
202,11580,15818,"900 17th St NW, Washington, DC 20006","900 17th Street, NW, Washington, DC 20006.0",0,Platinum,2016-12-08,Existing Buildings,https://www.usgbc.org/projects/farragut-building-recertification,1000069173
202,11593,15854,"1776 I St NW, Washington, DC, 20006","2000K Street, NW, Washington, DC 20006.0",6,Silver,2022-06-21,Existing Buildings,https://www.usgbc.org/projects/transwestern-2000k-street-nw,1000092782
202,11598,16016,"2020 K St NW, Washington, DC 20006","2020 K Street NW, Washington, DC 20006.0",0,Silver,2008-10-05,Commercial Interiors,https://www.usgbc.org/projects/gensler-dc-office-expansion,10052362
202,11582,16948,"701 18th St NW, Washington, DC 20006","701 18th Street, NW, Washington, DC 20006.0",0,Gold,2016-07-19,Existing Buildings,https://www.usgbc.org/projects/j-building-1,1000063233
202,11638,16796,"1777 F St NW, Washington, DC 20006","1777 F Street NW, Washington DC, DC 20006.0",0,Gold,2009-10-01,New Construction,https://www.usgbc.org/projects/council-foreign-relations,10127368
202,11584,17226,"1775 Pennsylvania Ave NW, Washington, DC 20006","1775 Pennsylvania Ave. NW, Washington, DC 20006.0",0,Silver,2015-09-24,Commercial Interiors,https://www.usgbc.org/projects/unfcu,1000040188
202,11585,17196,"1835 I St NW, Washington, DC 20006","1875 I St NW, Washington, DC 20006.0",15,Silver,2020-09-23,Commercial Interiors,https://www.usgbc.org/projects/nareit,1000111777
202,11699,16132,"1722 I St NW, Washington, DC, 20006","1800 Eye Street, NW, Washington, DC 20006.0",9,Silver,2022-10-14,New Construction,https://www.usgbc.org/projects/arizona-state-university-foundation,1000050063
202,11789,17229,"1899 Pennsylvania Ave NW, Washington, DC, 20006","1899 Pennsylvania Ave., NW, Washington, DC 20006.0",0,Gold,2016-12-22,Existing Buildings,https://www.usgbc.org/projects/1899-pennsylvania-ave-recertification,1000074827
202,11807,15850,"1990 K St NW, Washington, DC, 20006","1990 K Street NW, Washington, DC 20006.0",0,Certified,2018-04-19,Commercial Interiors,https://www.usgbc.org/projects/consumer-financial-protection-bureau-0,1000076409
202,11876,16372,"PNC Bank Building, 800 17th St NW, Washington, DC 20006","800 17th Street NW, Washington, DC 20006.0",0,Certified,2014-01-21,Commercial Interiors,https://www.usgbc.org/projects/analysis-group-interiors,1000030154
202,11900,16385,"1722 I St NW, Washington, DC 20006","306 Eye Street SE, Washington, DC 20006.0",9,Certified,2010-11-09,Homes,https://www.usgbc.org/projects/capitol-quarter-58,10882583
202,11878,17199,"1909 K St NW, Washington, DC 20006","1909 K Street, NW, Washington, DC 20006.0",0,Gold,2011-06-28,Commercial Interiors,https://www.usgbc.org/projects/1909-k-street-office-suites-300320,1000005578
202,11873,17527,"1999 K St NW, Washington, DC 20006","1999 K Street, NW, DC, DC 20006.0",0,Gold,2009-08-13,Core and Shell,https://www.usgbc.org/projects/1999-k-street,10092251
202,11996,15953,"1776 I St NW, Washington, DC 20006","nan, nan, DC 20006.0",6,Silver,2012-05-06,Commercial Interiors,https://www.usgbc.org/projects/stinson,1000018155
202,11958,16186,"801 17th St NW, Washington, DC 20006","801 17th Street, NW, Washington DC, DC 20006.0",0,Gold,2012-06-13,Commercial Interiors,https://www.usgbc.org/projects/td-bank-lafayette-tower,1000010874
202,11960,16464,"2000 K St NW, Washington, DC, 20006","2000 K St, Washington DC, DC 20006.0",0,Gold,2014-08-13,Commercial Interiors,https://www.usgbc.org/projects/td-bank-washington-dc-2000-k-st,1000033015
202,11968,17082,"1754 H St NW, Washington, DC, 20006","1750 H Street, Washington DC, DC 20006.0",10,Certified,2015-02-10,Commercial Interiors,https://www.usgbc.org/projects/wf-dc-1750-h-street-2nd-floor,1000043992
202,11980,17071,"2000 K St NW, Washington, DC 20006","2000 K Street NW, Washington, DC 20006.0",0,Gold,2018-09-20,Core and Shell,https://www.usgbc.org/projects/2000-k-street-nw-dc,1000043742
202,11977,17197,"918 16th St NW, Washington, DC 20006","910 16th St. NW, Washington, DC 20006.0",11,Gold,2018-04-12,Commercial Interiors,https://www.usgbc.org/projects/910-16th-st,1000060728
202,12192,15936,"1701 Pennsylvania Avenue, 1701 Pennsylvania Ave NW, Washington, DC 20006","1701 Pennsylvania Ave, Washington, DC 20006.0",0,Gold,2018-07-30,Existing Buildings,https://www.usgbc.org/projects/1701-pennsylvania-ave-recertification,1000071800
202,12411,16469,"1700 New York Ave NW, Washington, DC 20006","1700 New York Ave, NW, Washington, DC 20006.0",0,Platinum,2015-02-16,Commercial Interiors,https://www.usgbc.org/projects/1700-ny-sgjjr-dc,1000034635
202,12437,16767,"1700 New York Ave NW, Washington, DC, 20006","1700 New York Avenue, NW, Washington, DC 20006.0",0,Gold,2014-09-14,Core and Shell,https://www.usgbc.org/projects/1700-new-york-avenue,1000010554
202,12676,16201,"905 16th St NW, Washington, DC 20006","905 16th St NW, Washington, DC 20006.0",0,Gold,2017-12-21,Core and Shell,https://www.usgbc.org/projects/liuna,1000036295
202,12504,16780,"1729 H St NW, Washington, DC, 20006","1729 H Street NW, Washington, DC 20006.0",0,Gold,2014-11-11,New Construction,https://www.usgbc.org/projects/hampton-inn-editors,1000017268
202,12617,16979,"900 16th St NW, Washington, DC, 20006","900 16th Street NW, Washington, DC 20006.0",0,Gold,2017-11-07,Commercial Interiors,https://www.usgbc.org/projects/miller-and-chevalier,1000052087
203,11313,16064,"4001 Calvert St NW, Washington, DC, 20007","4001 Calvert Street, NW, Washington, DC 20007.0",0,Gold,2011-03-06,Schools - New Construction,https://www.usgbc.org/projects/stoddert-elementary-school,10483195
203,11318,15880,"3219 O St NW, Washington, DC, 20007","3219 O St NW, Washington, DC 20007.0",0,Gold,2020-09-21,Schools - New Construction,https://www.usgbc.org/projects/hyde-addison-es-addition,1000090334
