bbl,utility_savings_annual,utility_savings_2026,ll97_avoidance_2026,utility_savings_2027,ll97_avoidance_2027,utility_savings_2028,ll97_avoidance_2028,utility_savings_2029,ll97_avoidance_2029,utility_savings_2030,ll97_avoidance_2030,utility_savings_2031,ll97_avoidance_2031,utility_savings_2032,ll97_avoidance_2032,utility_savings_2033,ll97_avoidance_2033,utility_savings_2034,ll97_avoidance_2034,utility_savings_2035,ll97_avoidance_2035,total_1yr,total_5yr,total_10yr,square_footage,carbon_limit_2024_tCO2e,carbon_limit_2030_tCO2e,total_carbon_emissions_2024_tCO2e,total_carbon_emissions_2030_tCO2e,total_elec_kBtu,total_gas_kBtu,total_steam_kBtu,elec_emissions_tCO2e,gas_emissions_tCO2e,steam_emissions_tCO2e,compliance_2024_status,compliance_2030_status,delta_2024_tCO2e,delta_2030_tCO2e,baseline_penalty_2024,baseline_penalty_2030,penalty_after_odcv_2024,penalty_after_odcv_2030
1000290070,354085.26,354085.26,0.00,354085.26,0.00,354085.26,0.00,354085.26,0.00,354085.26,84921.78,354085.26,84921.78,354085.26,84921.78,354085.26,84921.78,354085.26,84921.78,354085.26,84921.78,354085.26,1855348.11,4050383.35,671172,5087.4838,1806.0245,4336.9127,2511.1323,42607465.70,0.00,16213886.60,3608.4,0.0,728.5,Compliant,Non-Compliant,-750.5711,705.1078,0.00,188968.89,0.00,104047.11
1000160120,808370.56,808370.56,0.00,808370.56,0.00,808370.56,0.00,808370.56,0.00,808370.56,65382.59,808370.56,65382.59,808370.56,65382.59,808370.56,65382.59,808370.56,65382.59,808370.56,181248.46,808370.56,4107235.41,8591867.04,1501878,11384.2352,4041.3314,7252.3686,4285.2963,69042870.40,71800.10,31188966.40,5847.2,3.8,1401.3,Compliant,Non-Compliant,-4131.8666,243.9649,0.00,65382.59,0.00,0.00
1010150029,392264.59,392264.59,0.00,392264.59,0.00,392264.59,0.00,392264.59,0.00,392264.59,83903.28,392264.59,83903.28,392264.59,83903.28,392264.59,83903.28,392264.59,83903.28,392264.59,83903.28,392264.59,2045226.22,4426065.54,762028,5776.1722,2050.5046,4907.6556,2703.6136,52237334.70,9107136.00,0.00,4424.0,483.7,0.0,Compliant,Non-Compliant,-868.5167,653.1091,0.00,175033.23,0.00,91129.95
1013320001,344696.69,344696.69,0.00,344696.69,0.00,344696.69,0.00,344696.69,0.00,344696.69,76185.89,344696.69,76185.89,344696.69,76185.89,344696.69,76185.89,344696.69,76185.89,344696.69,97750.30,344696.69,1799669.35,3925646.67,579779,4394.7248,1560.0995,2539.8294,1844.3752,15351407.30,0.00,27592254.30,1300.1,0.0,1239.7,Compliant,Non-Compliant,-1854.8954,284.2757,0.00,76185.89,0.00,0.00
1010280056,204488.11,204488.11,0.00,204488.11,0.00,204488.11,0.00,204488.11,0.00,204488.11,79598.88,204488.11,79598.88,204488.11,79598.88,204488.11,79598.88,204488.11,79598.88,204488.11,79598.88,204488.11,1102039.43,2522474.39,435677,3302.4317,1172.3423,2331.5657,1547.5126,18582606.70,14268617.10,0.00,1573.8,757.8,0.0,Compliant,Non-Compliant,-970.8660,375.1702,0.00,100545.63,0.00,20946.74
1009960001,353197.88,353197.88,0.00,353197.88,0.00,353197.88,0.00,353197.88,0.00,353197.88,78746.10,353197.88,78746.10,353197.88,78746.10,353197.88,78746.10,353197.88,78746.10,353197.88,78746.10,353197.88,1844735.49,4004455.37,508344,3853.2475,1367.8785,3621.8776,2182.7465,33515742.10,2522820.00,14454599.40,2838.4,134.0,649.4,Compliant,Non-Compliant,-231.3700,814.8680,0.00,218384.63,0.00,139638.52
1012700071,293049.45,293049.45,0.00,293049.45,0.00,293049.45,0.00,293049.45,0.00,293049.45,77645.63,293049.45,77645.63,293049.45,77645.63,293049.45,77645.63,293049.45,77645.63,293049.45,83878.99,293049.45,1542892.90,3402601.67,568710,4310.8218,1530.3144,2636.3111,1820.0369,18398559.90,746484.00,23113571.40,1558.2,39.6,1038.5,Compliant,Non-Compliant,-1674.5107,289.7225,0.00,77645.63,0.00,0.00
1005120023,120155.52,120155.52,54266.38,120155.52,54266.38,120155.52,54266.38,120155.52,54266.38,120155.52,41849.76,120155.52,41849.76,120155.52,41849.76,120155.52,41849.76,120155.52,41849.76,120155.52,41849.76,174421.90,859692.87,1669719.26,140000,1061.2000,376.7193,1263.6865,885.6943,8958679.70,9508127.50,0.00,758.7,505.0,0.0,Non-Compliant,Non-Compliant,202.4865,508.9750,54266.38,136405.30,0.00,94555.54
1000090001,370739.43,370739.43,0.00,370739.43,0.00,370739.43,0.00,370739.43,0.00,370739.43,76031.94,370739.43,76031.94,370739.43,76031.94,370739.43,76031.94,370739.43,76031.94,370739.43,82603.94,370739.43,1929729.08,4170157.91,692431,5248.6270,1863.2293,3570.2175,2146.9306,33027347.00,0.00,17207526.60,2797.1,0.0,773.1,Compliant,Non-Compliant,-1678.4095,283.7013,0.00,76031.94,0.00,0.00
1013740060,151717.51,151717.51,51169.04,151717.51,51169.04,151717.51,51169.04,151717.51,51169.04,151717.51,42842.26,151717.51,42842.26,151717.51,42842.26,151717.51,42842.26,151717.51,42842.26,151717.51,42842.26,202886.55,1006105.96,1978904.82,129837,984.1645,349.3722,1175.8126,860.3142,7261982.80,6111838.90,5256979.00,615.0,324.6,236.2,Non-Compliant,Non-Compliant,191.6481,510.9421,51361.69,136932.48,192.65,94090.22
1012680001,431180.29,431180.29,0.00,431180.29,0.00,431180.29,0.00,431180.29,0.00,431180.29,72810.09,431180.29,72810.09,431180.29,72810.09,431180.29,72810.09,431180.29,72810.09,431180.29,93903.13,431180.29,2228711.54,4769756.49,892704,6766.6963,2402.1343,4555.8650,2673.8138,43870952.20,660040.00,17925282.10,3715.4,35.1,805.4,Compliant,Non-Compliant,-2210.8313,271.6795,0.00,72810.09,0.00,0.00
1011027501,318562.26,318562.26,0.00,318562.26,0.00,318562.26,0.00,318562.26,0.00,318562.26,76262.69,318562.26,76262.69,318562.26,76262.69,318562.26,76262.69,318562.26,76262.69,318562.26,76262.69,318562.26,1669073.97,3643198.69,378867,2871.8119,1019.4750,2594.2266,1489.2174,26189490.20,7084180.60,0.00,2218.0,376.2,0.0,Compliant,Non-Compliant,-277.5853,469.7424,0.00,125890.96,0.00,49628.27
1005207503,116120.50,116120.50,39785.80,116120.50,39785.80,116120.50,39785.80,116120.50,39785.80,116120.50,49606.12,116120.50,49606.12,116120.50,49606.12,116120.50,49606.12,116120.50,49606.12,116120.50,49606.12,155906.30,789351.84,1617984.95,205348,1556.5378,552.5611,1704.9923,1177.9814,12490527.70,12185474.70,0.00,1057.8,647.2,0.0,Non-Compliant,Non-Compliant,148.4545,625.4203,39785.80,167612.64,0.00,118006.52
1010280029,275144.42,275144.42,0.00,275144.42,0.00,275144.42,0.00,275144.42,0.00,275144.42,75498.38,275144.42,75498.38,275144.42,75498.38,275144.42,75498.38,275144.42,75498.38,275144.42,75498.38,275144.42,1451220.46,3204434.44,816596,6189.7977,2197.3390,5216.8747,3462.5105,40238829.00,6397670.10,32701342.10,3407.8,339.8,1469.3,Compliant,Non-Compliant,-972.9230,1265.1716,0.00,339065.98,0.00,263567.60
1008950001,363826.60,363826.60,0.00,363826.60,0.00,363826.60,0.00,363826.60,0.00,363826.60,68598.04,363826.60,68598.04,363826.60,68598.04,363826.60,68598.04,363826.60,68598.04,363826.60,94290.97,363826.60,1887731.04,4075547.18,654168,4958.5934,1760.2693,2883.9733,2016.2321,19495753.50,1130302.00,26103921.10,1651.1,60.0,1172.8,Compliant,Non-Compliant,-2074.6202,255.9628,0.00,68598.04,0.00,0.00
1000630003,308873.80,308873.80,0.00,308873.80,0.00,308873.80,0.00,308873.80,0.00,308873.80,72712.21,308873.80,72712.21,308873.80,72712.21,308873.80,72712.21,308873.80,72712.21,308873.80,72712.21,308873.80,1617081.21,3525011.27,647875,4910.8925,1743.3357,3335.6078,2127.1377,27741624.80,0.00,21949072.70,2349.4,0.0,986.2,Compliant,Non-Compliant,-1575.2847,383.8019,0.00,102858.92,0.00,30146.71
1012860035,328311.25,328311.25,0.00,328311.25,0.00,328311.25,0.00,328311.25,0.00,328311.25,72185.18,328311.25,72185.18,328311.25,72185.18,328311.25,72185.18,328311.25,72185.18,328311.25,72185.18,328311.25,1713741.43,3716223.57,656436,4975.7849,1766.3721,3697.7064,2177.8458,35381837.61,0.00,15606977.50,2996.5,0.0,701.2,Compliant,Non-Compliant,-1278.0785,411.4737,0.00,110274.95,0.00,38089.77
1012840026,423628.14,423628.14,0.00,423628.14,0.00,423628.14,0.00,423628.14,0.00,423628.14,71798.67,423628.14,71798.67,423628.14,71798.67,423628.14,71798.67,423628.14,71798.67,423628.14,71798.67,423628.14,2189939.39,4667073.46,810426,6143.0291,2180.7364,5700.3339,2863.7841,67228211.40,127700.10,0.00,5693.6,6.8,0.0,Compliant,Non-Compliant,-442.6952,683.0477,0.00,183056.78,0.00,111258.11
1009690005,186893.77,186893.77,53270.40,186893.77,53270.40,186893.77,53270.40,186893.77,53270.40,186893.77,35351.95,186893.77,35351.95,186893.77,35351.95,186893.77,35351.95,186893.77,35351.95,186893.77,35351.95,240164.18,1182902.42,2294131.03,98940,749.9652,266.2329,1961.8502,1163.1608,18574724.60,0.00,8652533.30,1573.1,0.0,388.8,Non-Compliant,Non-Compliant,1211.8850,896.9279,324785.19,240376.68,271514.78,205024.73
1013050060,243997.08,243997.08,0.00,243997.08,0.00,243997.08,0.00,243997.08,0.00,243997.08,70502.73,243997.08,70502.73,243997.08,70502.73,243997.08,70502.73,243997.08,70502.73,243997.08,70502.73,243997.08,1290488.13,2862987.16,554277,4201.4197,1491.4774,2755.8092,1890.1914,19614072.40,2008020.00,21990853.40,1661.1,106.6,988.0,Compliant,Non-Compliant,-1445.6105,398.7140,0.00,106855.36,0.00,36352.63
1013190047,239042.72,239042.72,0.00,239042.72,0.00,239042.72,0.00,239042.72,0.00,239042.72,67083.88,239042.72,67083.88,239042.72,67083.88,239042.72,67083.88,239042.72,67083.88,239042.72,67083.88,239042.72,1262297.49,2792930.51,390878,2962.8552,1051.7948,2074.1477,1363.2184,16309465.10,1903778.00,13171396.20,1381.2,101.1,591.8,Compliant,Non-Compliant,-888.7075,311.4236,0.00,83461.52,0.00,16377.64
1013150001,263932.50,263932.50,0.00,263932.50,0.00,263932.50,0.00,263932.50,0.00,263932.50,64705.43,263932.50,64705.43,263932.50,64705.43,263932.50,64705.43,263932.50,64705.43,263932.50,77099.10,263932.50,1384367.92,3039951.23,384432,2913.9946,1034.4496,1687.0796,1275.8878,8893266.20,0.00,20785880.50,753.2,0.0,933.9,Compliant,Non-Compliant,-1226.9150,241.4382,0.00,64705.43,0.00,0.00
1013240001,87014.27,87014.27,45033.60,87014.27,45033.60,87014.27,45033.60,87014.27,45033.60,87014.27,36193.20,87014.27,36193.20,87014.27,36193.20,87014.27,36193.20,87014.27,36193.20,87014.27,36193.20,132047.87,651398.95,1267436.28,100000,758.0000,269.0852,1150.7326,783.3995,8706051.10,7784181.00,0.00,737.3,413.4,0.0,Non-Compliant,Non-Compliant,392.7326,514.3143,105252.34,137836.23,60218.74,101643.04
1000210004,258168.54,258168.54,0.00,258168.54,0.00,258168.54,0.00,258168.54,0.00,258168.54,66005.34,258168.54,66005.34,258168.54,66005.34,258168.54,66005.34,258168.54,66005.34,258168.54,66005.34,258168.54,1356848.06,2977717.50,335184,2540.6947,901.9305,2535.9483,1561.2462,22542405.20,274850.00,13626453.20,1909.1,14.6,612.2,Compliant,Non-Compliant,-4.7464,659.3157,0.00,176696.60,0.00,110691.26
1013027501,392704.99,392704.99,0.00,392704.99,0.00,392704.99,0.00,392704.99,0.00,392704.99,65800.77,392704.99,65800.77,392704.99,65800.77,392704.99,65800.77,392704.99,65800.77,392704.99,65800.77,392704.99,2029325.71,4321854.51,1270270,9628.6466,3418.1086,8824.6210,4428.7285,104185725.50,21474.00,0.00,8823.5,1.1,0.0,Compliant,Non-Compliant,-804.0256,1010.6199,0.00,270846.13,0.00,205045.36
1008690066,278273.80,278273.80,0.00,278273.80,0.00,278273.80,0.00,278273.80,0.00,278273.80,64460.91,278273.80,64460.91,278273.80,64460.91,278273.80,64460.91,278273.80,64460.91,278273.80,72483.21,278273.80,1455829.91,3177525.76,430070,3259.9306,1157.2547,2155.9792,1397.7805,17342689.10,0.00,15295533.60,1468.8,0.0,687.2,Compliant,Non-Compliant,-1103.9514,240.5258,0.00,64460.91,0.00,0.00
1009960029,304807.91,304807.91,0.00,304807.91,0.00,304807.91,0.00,304807.91,0.00,304807.91,57576.24,304807.91,57576.24,304807.91,57576.24,304807.91,57576.24,304807.91,57576.24,304807.91,97788.77,304807.91,1581615.79,3433749.07,977035,7405.9253,2629.0566,4697.1243,2843.8933,43922869.60,18401432.20,0.00,3719.8,977.3,0.0,Compliant,Non-Compliant,-2708.8010,214.8367,0.00,57576.24,0.00,0.00
1012780020,428351.85,428351.85,0.00,428351.85,0.00,428351.85,0.00,428351.85,0.00,428351.85,56799.59,428351.85,56799.59,428351.85,56799.59,428351.85,56799.59,428351.85,56799.59,428351.85,100494.03,428351.85,2198558.82,4668010.43,874744,6630.5595,2353.8066,4315.1182,2565.7454,40707394.40,779950.80,18388362.50,3447.5,41.4,826.2,Compliant,Non-Compliant,-2315.4413,211.9388,0.00,56799.59,0.00,0.00
1000330001,224049.39,224049.39,0.00,224049.39,0.00,224049.39,0.00,224049.39,0.00,224049.39,63801.48,224049.39,63801.48,224049.39,63801.48,224049.39,63801.48,224049.39,63801.48,224049.39,63801.48,224049.39,1184048.41,2623302.73,546882,4145.3656,1471.5785,2540.6987,1862.4311,14909094.50,0.00,28445331.60,1262.6,0.0,1278.0,Compliant,Non-Compliant,-1604.6668,390.8526,0.00,104748.50,0.00,40947.03
1012940037,170546.87,170546.87,46945.92,170546.87,46945.92,170546.87,46945.92,170546.87,46945.92,170546.87,32240.77,170546.87,32240.77,170546.87,32240.77,170546.87,32240.77,170546.87,32240.77,170546.87,32240.77,217492.79,1072758.80,2086696.99,103178,782.0892,277.6367,1452.0750,866.8687,13595401.20,0.00,6692222.60,1151.4,0.0,300.7,Non-Compliant,Non-Compliant,669.9857,589.2320,179556.18,157914.17,132610.26,125673.41
1013357501,362388.21,362388.21,0.00,362388.21,0.00,362388.21,0.00,362388.21,0.00,362388.21,63358.67,362388.21,63358.67,362388.21,63358.67,362388.21,63358.67,362388.21,63358.67,362388.21,63358.67,362388.21,1875299.71,4004034.10,400144,3033.0915,1076.7283,2561.8153,1441.8434,26266042.00,614481.10,6781910.80,2224.5,32.6,304.7,Compliant,Non-Compliant,-471.2762,365.1152,0.00,97850.86,0.00,34492.19
1012970033,341874.25,341874.25,0.00,341874.25,0.00,341874.25,0.00,341874.25,0.00,341874.25,59512.47,341874.25,59512.47,341874.25,59512.47,341874.25,59512.47,341874.25,59512.47,341874.25,80719.67,341874.25,1768883.73,3797024.53,666376,5051.1301,1793.1192,3263.1643,2015.1806,28839984.99,224087.00,18001493.90,2442.5,11.9,808.8,Compliant,Non-Compliant,-1787.9657,222.0614,0.00,59512.47,0.00,0.00
1000220013,146563.78,146563.78,53386.37,146563.78,53386.37,146563.78,53386.37,146563.78,53386.37,146563.78,26954.11,146563.78,26954.11,146563.78,26954.11,146563.78,26954.11,146563.78,26954.11,146563.78,26954.11,199950.15,973318.50,1840907.94,200000,1516.0000,538.1704,1824.5623,917.6978,21493323.20,80861.00,0.00,1820.3,4.3,0.0,Non-Compliant,Non-Compliant,308.5623,379.5274,82694.70,101713.34,29308.33,74759.23
1005450015,146356.66,146356.66,12329.48,146356.66,12329.48,146356.66,12329.48,146356.66,12329.48,146356.66,54234.06,146356.66,54234.06,146356.66,54234.06,146356.66,54234.06,146356.66,54234.06,146356.66,54234.06,158686.14,835335.27,1838288.87,349011,2645.5034,939.1369,2691.5089,1655.6312,24551026.75,11528609.90,0.00,2079.2,612.3,0.0,Non-Compliant,Non-Compliant,46.0055,716.4942,12329.48,192020.45,0.00,137786.38
1012690001,214180.68,214180.68,0.00,214180.68,0.00,214180.68,0.00,214180.68,0.00,214180.68,62319.78,214180.68,62319.78,214180.68,62319.78,214180.68,62319.78,214180.68,62319.78,214180.68,62319.78,214180.68,1133223.19,2515725.53,474244,3594.7695,1276.1204,2763.0610,1989.8042,17129054.60,0.00,29209943.20,1450.7,0.0,1312.4,Compliant,Non-Compliant,-831.7085,713.6837,0.00,191267.24,0.00,128947.46
1012580034,343758.67,343758.67,0.00,343758.67,0.00,343758.67,0.00,343758.67,0.00,343758.67,61854.41,343758.67,61854.41,343758.67,61854.41,343758.67,61854.41,343758.67,61854.41,343758.67,61854.41,343758.67,1780647.77,3808713.21,659122,4996.1448,1773.5998,3820.0132,2075.3575,41048728.70,262661.00,7336965.10,3476.4,13.9,329.6,Compliant,Non-Compliant,-1176.1315,301.7577,0.00,80871.07,0.00,19016.66
1012930059,217705.91,217705.91,0.00,217705.91,0.00,217705.91,0.00,217705.91,0.00,217705.91,61675.50,217705.91,61675.50,217705.91,61675.50,217705.91,61675.50,217705.91,61675.50,217705.91,61675.50,217705.91,1150205.03,2547112.07,343305,2602.2519,923.7829,2391.3626,1680.7595,15887357.30,0.00,23277623.50,1345.5,0.0,1045.9,Compliant,Non-Compliant,-210.8893,756.9765,0.00,202869.71,0.00,141194.20
1008340049,174347.38,174347.38,0.00,174347.38,0.00,174347.38,0.00,174347.38,0.00,174347.38,60891.13,174347.38,60891.13,174347.38,60891.13,174347.38,60891.13,174347.38,60891.13,174347.38,60891.13,174347.38,932628.03,2108820.60,319200,2419.5360,858.9200,1913.0406,1277.3413,15066516.80,11995077.00,0.00,1276.0,637.1,0.0,Compliant,Non-Compliant,-506.4954,418.4214,0.00,112136.93,0.00,51245.80
1008150046,222387.24,222387.24,0.00,222387.24,0.00,222387.24,0.00,222387.24,0.00,222387.24,60846.66,222387.24,60846.66,222387.24,60846.66,222387.24,60846.66,222387.24,60846.66,222387.24,60846.66,222387.24,1172782.88,2588952.40,364000,2759.1200,979.4701,2092.9209,1395.1215,15853647.00,0.00,16698794.70,1342.6,0.0,750.3,Compliant,Non-Compliant,-666.1991,415.6513,0.00,111394.56,0.00,50547.90
1012900021,335457.42,335457.42,0.00,335457.42,0.00,335457.42,0.00,335457.42,0.00,335457.42,60718.12,335457.42,60718.12,335457.42,60718.12,335457.42,60718.12,335457.42,60718.12,335457.42,60718.12,335457.42,1738005.24,3718882.94,444293,3367.7409,1195.5267,2521.5301,1473.9150,24415065.00,0.00,10100607.50,2067.7,0.0,453.8,Compliant,Non-Compliant,-846.2108,278.3882,0.00,74608.05,0.00,13889.93
1013160001,215285.11,215285.11,0.00,215285.11,0.00,215285.11,0.00,215285.11,0.00,215285.11,60522.32,215285.11,60522.32,215285.11,60522.32,215285.11,60522.32,215285.11,60522.32,215285.11,60522.32,215285.11,1136947.88,2515985.06,289356,2193.3185,778.6142,1575.8246,1124.7114,10028714.40,0.00,16169453.90,849.3,0.0,726.5,Compliant,Non-Compliant,-617.4939,346.0972,0.00,92754.05,0.00,32231.73
1012920037,227295.19,227295.19,0.00,227295.19,0.00,227295.19,0.00,227295.19,0.00,227295.19,60311.56,227295.19,60311.56,227295.19,60311.56,227295.19,60311.56,227295.19,60311.56,227295.19,60311.56,227295.19,1196787.50,2634821.24,325116,2464.3793,874.8390,2404.1087,1562.9153,19229381.20,5831.20,17254936.20,1628.5,0.3,775.3,Compliant,Non-Compliant,-60.2706,688.0762,0.00,184404.43,0.00,124092.87
1000250001,232762.07,232762.07,0.00,232762.07,0.00,232762.07,0.00,232762.07,0.00,232762.07,59578.49,232762.07,59578.49,232762.07,59578.49,232762.07,59578.49,232762.07,59578.49,232762.07,63376.14,232762.07,1223388.85,2688889.31,406025,3077.6695,1092.5532,1978.0380,1314.8610,15077961.20,0.00,15603977.30,1277.0,0.0,701.1,Compliant,Non-Compliant,-1099.6315,222.3078,0.00,59578.49,0.00,0.00
1010210026,319479.89,319479.89,0.00,319479.89,0.00,319479.89,0.00,319479.89,0.00,319479.89,59369.79,319479.89,59369.79,319479.89,59369.79,319479.89,59369.79,319479.89,59369.79,319479.89,59369.79,319479.89,1656769.22,3551017.62,561139,4253.4336,1509.9420,2886.5231,1743.8397,26514172.60,346140.30,13858369.30,2245.5,18.4,622.7,Compliant,Non-Compliant,-1366.9105,233.8977,0.00,62684.58,0.00,3314.79
1013050033,112678.19,112678.19,0.00,112678.19,0.00,112678.19,0.00,112678.19,0.00,112678.19,59282.82,112678.19,59282.82,112678.19,59282.82,112678.19,59282.82,112678.19,59282.82,112678.19,59282.82,112678.19,622673.78,1482478.83,159582,1209.6316,429.4115,1062.0308,886.2090,4167099.70,13351902.00,0.00,352.9,709.1,0.0,Compliant,Non-Compliant,-147.6007,456.7975,0.00,122421.73,0.00,63138.91
1000240001,555725.80,555725.80,0.00,555725.80,0.00,555725.80,0.00,555725.80,0.00,555725.80,41816.45,555725.80,41816.45,555725.80,41816.45,555725.80,41816.45,555725.80,41816.45,555725.80,143380.46,555725.80,2820445.44,5909720.69,1072213,8127.3745,2885.1665,4532.5834,3041.1980,33824718.40,0.00,37123764.90,2864.6,0.0,1668.0,Compliant,Non-Compliant,-3594.7912,156.0315,0.00,41816.45,0.00,0.00
1008060006,118599.63,118599.63,45980.69,118599.63,45980.69,118599.63,45980.69,118599.63,45980.69,118599.63,26398.32,118599.63,26398.32,118599.63,26398.32,118599.63,26398.32,118599.63,26398.32,118599.63,26398.32,164580.32,803319.21,1528308.95,85517,648.2189,230.1136,981.3426,539.9792,10460621.90,1796900.80,0.00,885.9,95.4,0.0,Non-Compliant,Non-Compliant,333.1238,309.8656,89277.17,83043.98,43296.48,56645.66
1012750023,195331.94,195331.94,0.00,195331.94,0.00,195331.94,0.00,195331.94,0.00,195331.94,56903.44,195331.94,56903.44,195331.94,56903.44,195331.94,56903.44,195331.94,56903.44,195331.94,56903.44,195331.94,1033563.13,2294740.02,477127,3616.6227,1283.8781,2310.1347,1505.1526,18533143.10,2689021.00,13304037.60,1569.6,142.8,597.8,Compliant,Non-Compliant,-1306.4880,221.2745,0.00,59301.55,0.00,2398.11
1012910001,225390.24,225390.24,0.00,225390.24,0.00,225390.24,0.00,225390.24,0.00,225390.24,56398.21,225390.24,56398.21,225390.24,56398.21,225390.24,56398.21,225390.24,56398.21,225390.24,56398.21,225390.24,1183349.42,2592291.67,310000,2349.8000,834.1641,1941.3498,1231.2019,16414268.00,1780719.00,10163649.60,1390.1,94.6,456.7,Compliant,Non-Compliant,-408.4502,397.0378,0.00,106406.13,0.00,50007.93
1010277503,215981.70,215981.70,0.00,215981.70,0.00,215981.70,0.00,215981.70,0.00,215981.70,56337.78,215981.70,56337.78,215981.70,56337.78,215981.70,56337.78,215981.70,56337.78,215981.70,56337.78,215981.70,1136246.30,2497843.73,387093,2934.1649,1041.6100,2440.7694,1396.8915,24740635.80,6505120.90,0.00,2095.3,345.5,0.0,Compliant,Non-Compliant,-493.3956,355.2815,0.00,95215.44,0.00,38877.66
1012960001,198690.16,198690.16,0.00,198690.16,0.00,198690.16,0.00,198690.16,0.00,198690.16,55728.99,198690.16,55728.99,198690.16,55728.99,198690.16,55728.99,198690.16,55728.99,198690.16,55728.99,198690.16,1049179.77,2321275.48,541089,4101.4546,1455.9904,3200.0517,1825.0806,32587775.50,8288376.20,0.00,2759.9,440.2,0.0,Compliant,Non-Compliant,-901.4029,369.0902,0.00,98916.17,0.00,43187.19
1012590001,210059.40,210059.40,0.00,210059.40,0.00,210059.40,0.00,210059.40,0.00,210059.40,55696.63,210059.40,55696.63,210059.40,55696.63,210059.40,55696.63,210059.40,55696.63,210059.40,55696.63,210059.40,1105993.62,2434773.77,615000,4661.7000,1654.8740,2865.1859,1879.0561,22495876.20,0.00,21366836.20,1905.2,0.0,960.0,Compliant,Non-Compliant,-1796.5141,224.1822,0.00,60080.82,0.00,4384.19
1010297501,187162.22,187162.22,0.00,187162.22,0.00,187162.22,0.00,187162.22,0.00,187162.22,55536.67,187162.22,55536.67,187162.22,55536.67,187162.22,55536.67,187162.22,55536.67,187162.22,55536.67,187162.22,991347.79,2204842.27,529883,4016.5131,1425.8367,2823.2648,1701.4485,26587830.20,10761508.00,0.00,2251.7,571.5,0.0,Compliant,Non-Compliant,-1193.2483,275.6118,0.00,73863.97,0.00,18327.30
1012630034,181691.35,181691.35,0.00,181691.35,0.00,181691.35,0.00,181691.35,0.00,181691.35,55113.19,181691.35,55113.19,181691.35,55113.19,181691.35,55113.19,181691.35,55113.19,181691.35,55113.19,181691.35,963569.95,2147592.64,373005,2827.3779,1003.7013,2584.7442,1579.3163,23829344.60,10669158.00,0.00,2018.1,566.6,0.0,Compliant,Non-Compliant,-242.6337,575.6150,0.00,154264.83,0.00,99151.64
1011020018,152040.80,152040.80,24365.43,152040.80,24365.43,152040.80,24365.43,152040.80,24365.43,152040.80,38596.27,152040.80,38596.27,152040.80,38596.27,152040.80,38596.27,152040.80,38596.27,152040.80,38596.27,176406.22,896261.95,1849447.26,275000,2084.5000,739.9843,2175.4158,1305.3878,20620270.00,8079209.10,0.00,1746.3,429.1,0.0,Non-Compliant,Non-Compliant,90.9158,565.4035,24365.43,151528.15,0.00,112931.88
1008410075,87053.37,87053.37,39173.70,87053.37,39173.70,87053.37,39173.70,87053.37,39173.70,87053.37,26945.97,87053.37,26945.97,87053.37,26945.97,87053.37,26945.97,87053.37,26945.97,87053.37,26945.97,126227.07,618907.63,1188904.34,91000,689.7800,244.8675,1743.7501,1026.1007,17008792.60,5710353.00,0.00,1440.5,303.3,0.0,Non-Compliant,Non-Compliant,1053.9701,781.2332,282463.99,209370.48,243290.28,182424.51
1008690054,146014.16,146014.16,0.00,146014.16,0.00,146014.16,0.00,146014.16,0.00,146014.16,52818.79,146014.16,52818.79,146014.16,52818.79,146014.16,52818.79,146014.16,52818.79,146014.16,52818.79,146014.16,782889.58,1777054.32,281263,2131.9735,756.8371,1696.8314,1151.1152,12933854.70,11324878.00,0.00,1095.4,601.5,0.0,Compliant,Non-Compliant,-435.1422,394.2781,0.00,105666.53,0.00,52847.74
1000940025,340998.03,340998.03,0.00,340998.03,0.00,340998.03,0.00,340998.03,0.00,340998.03,45785.44,340998.03,45785.44,340998.03,45785.44,340998.03,45785.44,340998.03,45785.44,340998.03,87529.65,340998.03,1750775.60,3726437.17,655775,4970.7745,1764.5935,3182.5405,1935.4347,29557279.60,12791130.10,0.00,2503.2,679.3,0.0,Compliant,Non-Compliant,-1788.2340,170.8412,0.00,45785.44,0.00,0.00
1012820001,267628.92,267628.92,0.00,267628.92,0.00,267628.92,0.00,267628.92,0.00,267628.92,52655.36,267628.92,52655.36,267628.92,52655.36,267628.92,52655.36,267628.92,52655.36,267628.92,52655.36,267628.92,1390799.94,2992221.31,345048,2615.4638,928.4731,2455.2918,1496.5645,22197413.10,0.00,12806470.00,1879.9,0.0,575.4,Compliant,Non-Compliant,-160.1720,568.0914,0.00,152248.50,0.00,99593.14
1012990033,190593.98,190593.98,0.00,190593.98,0.00,190593.98,0.00,190593.98,0.00,190593.98,51278.00,190593.98,51278.00,190593.98,51278.00,190593.98,51278.00,190593.98,51278.00,190593.98,51278.00,190593.98,1004247.89,2213607.75,359326,2723.6911,966.8931,1772.3387,1204.5599,12875395.00,844875.00,14178750.10,1090.4,44.9,637.1,Compliant,Non-Compliant,-951.3524,237.6668,0.00,63694.70,0.00,12416.70
