bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD,pct_office,Office_Elec_Usage_Current_Jan_kBtu,Office_Gas_Usage_Current_Jan_kBtu,Office_Steam_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Gas_Cost_Current_Jan_USD,Office_Steam_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Gas_Usage_Current_Feb_kBtu,Office_Steam_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Gas_Cost_Current_Feb_USD,Office_Steam_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Gas_Usage_Current_Mar_kBtu,Office_Steam_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Gas_Cost_Current_Mar_USD,Office_Steam_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Gas_Usage_Current_Apr_kBtu,Office_Steam_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Gas_Cost_Current_Apr_USD,Office_Steam_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Gas_Usage_Current_May_kBtu,Office_Steam_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Gas_Cost_Current_May_USD,Office_Steam_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Gas_Usage_Current_Jun_kBtu,Office_Steam_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Gas_Cost_Current_Jun_USD,Office_Steam_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Gas_Usage_Current_Jul_kBtu,Office_Steam_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Gas_Cost_Current_Jul_USD,Office_Steam_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Gas_Usage_Current_Aug_kBtu,Office_Steam_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Gas_Cost_Current_Aug_USD,Office_Steam_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Gas_Usage_Current_Sep_kBtu,Office_Steam_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Gas_Cost_Current_Sep_USD,Office_Steam_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Gas_Usage_Current_Oct_kBtu,Office_Steam_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Gas_Cost_Current_Oct_USD,Office_Steam_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Gas_Usage_Current_Nov_kBtu,Office_Steam_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Gas_Cost_Current_Nov_USD,Office_Steam_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Gas_Usage_Current_Dec_kBtu,Office_Steam_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Cost_Current_Dec_USD,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct
1000210001,"61 Broadway, New York, NY 10006",633379,709506,84546,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,3309370.751,2672113.047,1550031.623,457805.249,100619.3737,3806.141935,5585.554015,6927.176042,8819.139924,258344.8884,1402805.323,2352092.733,266035.7692,127193.5823,1101606.698,622718.8054,639533.4355,1130427.907,1470099.829,1321696.893,1105429.687,546614.6355,437536.9054,604508.0992,656121.8308,680384.7178,707531.4027,735473.0946,759988.8645,442399.1928,378851.8719,417326.707,448880.2128,759988.8645,735473.0946,640004.1008,0,0,0,0,0,0,0,0,0,0,0,0,118350.19,95560.49,55432.45,16372.1,3598.36,136.12,199.75,247.73,315.39,9238.97,50167.33,84115.88,16406.6,6134.51,58862.03,34657.06,49174.22,104769.44,136604.72,114707.65,63053.34,34292.1,23079.94,34208.36,40463.47,32814.73,37805.45,40932.34,58436.14,41002.1,35203.7,36219.02,25603.98,47678.23,38795.99,36217.03,0.89270422,823213.9806,0,2954289.233,50768.15146,0,105651.714,720928.5561,0,2385406.592,34770.1509,0,85307.25265,1615025.216,0,1383719.77,86295.46729,0,49484.78202,1212463.64,0,408684.6775,67478.97633,0,14615.44275,1249359.463,0,89823.33947,96064.22244,0,3212.271155,1404069.389,0,3397.758966,130130.8688,0,121.5148984,1650566.985,0,4986.247638,153374.1015,0,178.3176679,1552433.706,0,6183.919282,134732.8752,0,221.1496163,1387539.006,0,7872.883423,79144.76366,0,281.5499838,1166410.458,0,230625.572,73175.25947,0,8247.667503,1047150.977,0,1252290.231,55236.9038,0,44784.58717,1110981.292,0,2099723.108,62869.04282,0,75090.60101,0.288492736,0.1575,0.608912442,0.458491032,0.45696552,0.718723569,0.795099098,0.760022402,0.711202886,0.418347751,0.37300356,0.48573899
1000210004,"65 Broadway, New York, NY 10006",330184,335184,3163583,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),4752,16813,20832,4345,18629,18538,19069,19159,20860,52925,40403,38525,13626453.2,0,0,0,0,0,0,0,0,0,0,0,498628.31,241622.64,437600.5496,376376.7854,388664.6282,645927.3253,1003884.878,952379.948,708622.9453,471652.6282,479749.2854,629710.415,1246719.69,1292489.36,1422870.85,1397137.714,1443708.971,1229675.074,1183442.522,1196795.652,1213420.654,1443708.971,1397137.714,1240477.685,130.75,378,460.39,122.41,415.23,413.36,424.25,426.09,460.96,1118.3,861.59,823.1,487311.18,0,0,0,0,0,0,0,0,0,0,0,25400.27,8539.76,16438.93,15088.54,28034.45,56408.18,88629,77058.93,34014.65,25388.29,21234.12,33347.18,63508.25,45680.94,53451.67,56009.75,104135.01,107386.28,104481.44,96835.09,58245.47,77712.49,61838.51,65691.21,0.98508282,1719312.33,4681.113562,13423184.95,87582.25562,128.7995787,480041.8715,1511227.375,16562.19746,0,53411.88007,372.361306,0,1832718.413,20521.24531,0,68848.02935,453.5222796,0,1747058.665,4280.184854,0,70037.70402,120.583988,0,1805039.753,18351.10786,0,130197.8644,409.0359394,0,1847623.701,18261.46532,0,161351.1086,407.1938346,0,2154698.644,18784.5443,0,190229.7768,417.9213865,0,2117115.961,18873.20175,0,171300.0116,419.7339389,0,1893372.129,20548.82763,0,90883.8592,454.0837768,0,1886789.806,52135.50826,0,101562.8071,1101.618118,0,1848889.139,39800.30118,0,81833.42064,848.737507,0,1842290.168,37950.31565,0,97561.01653,810.8216693,0,0.285689908,0.1575,0.235209501,0.212220867,0.212109926,0.34438393,0.458955014,0.443137335,0.368682035,0.246247303,0.255609041,0.336709668
1000220013,"26 Broadway, New York, NY 10004",200000,200000,3163583,SC-2 (Small General Service),SC-1 (General Service),12349,10609,12132,3821,4157,1981,2007,1910,967,6871,11351,12706,0,0,0,0,0,0,0,0,0,0,0,0,663829.6953,450003.0612,560751.0699,226215.54,304148.538,657840.474,1037427.666,1173066.621,951574.419,379983.738,392307.84,512260.3053,1134052.605,1175000.139,1297915.23,1281888.06,1324617.662,1111336.826,1055654.934,1020489.279,1035183.581,1324617.662,1281888.06,1141270.195,314.93,270.91,309.44,99.17,107.67,52.62,53.28,50.82,26.97,176.34,289.68,323.96,0,0,0,0,0,0,0,0,0,0,0,0,33809.92,15896.68,21065.37,9080.37,21949.39,57459.47,91601.78,94909.22,45668.22,20467.02,17376.57,27146.04,57759.12,41507.71,48757.94,51455.4,95593.24,97070.39,93211.19,82564.66,49680.82,71347.71,56778.92,60478.95,1,1797882.3,12349,0,91569.04,314.93,0,1625003.2,10609,0,57404.39,270.91,0,1858666.3,12132,0,69823.31,309.44,0,1508103.6,3821,0,60535.77,99.17,0,1628766.2,4157,0,117542.63,107.67,0,1769177.3,1981,0,154529.86,52.62,0,2093082.6,2007,0,184812.97,53.28,0,2193555.9,1910,0,177473.88,50.82,0,1986758,967,0,95349.04,26.97,0,1704601.4,6871,0,91814.73,176.34,0,1674195.9,11351,0,74155.49,289.68,0,1653530.5,12706,0,87624.99,323.96,0,0.369228673,0.276924415,0.301695398,0.15,0.186735541,0.371834114,0.495645832,0.53477854,0.478958393,0.222916477,0.234326126,0.309797917
1000220017,"32 Broadway, New York, NY 10004",134940,145494,3163583,SC-2 (Small General Service),SC-1 (General Service),1198729.495,1118958.976,1119696.382,954449.3559,1003756.288,1080395.852,1256855.082,1259214.15,1137112.584,1065623.876,1034585.559,1102554.201,0,0,0,0,0,0,0,0,0,0,0,0,772758.6072,606405.1793,471649.9391,228556.8388,264100.0922,579989.2853,902008.9519,907093.1707,702224.1335,362867.4092,356488.7348,611544.5556,1140929.966,1179935.288,1315867.746,1295155.42,1338327.267,1144787.827,1104473.095,1103154.964,1113097.311,1338327.267,1295155.42,1148606.826,30330.36,28312.16,28330.82,24150.07,25397.53,27336.52,31800.93,31860.62,28771.45,26962.78,26177.51,27897.12,0,0,0,0,0,0,0,0,0,0,0,0,39344.37,21405.36,17723.57,9173.54,19060.65,50663.88,79654.65,73410.29,33718.62,19545.31,15791.48,32395.77,58089.51,41650.27,49447.41,51983.4,96589.84,100000.81,97533.87,89277.4,53447.48,72086.99,57371.87,60845.95,0.927460926,1774871.377,1111774.768,0,90366.11659,28130.22378,0,1656760.984,1037790.728,0,58481.633,26258.42214,0,1657852.808,1038474.644,0,62298.45933,26275.72856,0,1413183.583,885214.4837,0,56720.67222,22398.24629,0,1486188.763,930944.7366,0,107261.3106,23555.2167,0,1599663.378,1002024.938,0,139735.6129,25353.55416,0,1860933.698,1165683.978,0,164335.4289,29494.11999,0,1864426.597,1167871.922,0,150886.4757,29549.48014,0,1683639.708,1054627.49,0,80843.15184,26684.39567,0,1577791.59,988324.507,0,84985.37783,25006.92491,0,1531835.418,959537.6808,0,67856.14836,24278.61767,0,1632471.631,1022575.94,0,86478.05199,25873.48875,0,0.403805832,0.339467862,0.263857495,0.15,0.164812521,0.336269122,0.449547482,0.45123443,0.386831839,0.213301519,0.215838705,0.347438614
1000220020,"42 Broadway, New York, NY 10004",389917,405244,3163581,SC-3 (General Firm Service),SC-2 (Annual Power Service),2285742.1,2231904,2077582.1,877757.9,410583.9,164009,191770,182610,122482,256201,1745126.9,1953338.9,0,0,0,0,0,0,0,0,0,0,0,0,316028.7526,201591.0357,263740.4753,150678.9242,146878.305,297196.8627,530994.0218,513756.8168,337167.3927,123569.205,217029.2242,343926.5176,601149.4474,622862.1643,687666.4248,677637.5758,700225.495,600586.5373,562560.3783,567029.2832,590223.8073,700225.495,677637.5758,599820.9824,50291.33,49106.89,45711.81,19315.67,9037.85,3613.2,4223.94,4022.42,2699.6,5641.42,38397.79,42978.46,0,0,0,0,0,0,0,0,0,0,0,0,18600.73,8663.82,12139.59,7367.05,9182.8,22652.33,41281.27,36177.7,19596.32,7809.99,11425.06,21059.74,35382.27,26768.89,31652.28,33131.32,43777.95,45776.68,43735.34,39929.03,34304.06,44256.63,35672.83,36728.98,0.962178342,882488.9997,2199291.544,0,51941.27343,48389.22851,0,793271.013,2147489.69,0,34092.58616,47249.586,0,915423.1136,1999004.5,0,42135.58887,43982.91355,0,796988.1966,844559.6408,0,38966.6545,18585.11933,0,815064.9297,395054.9361,0,50957.68662,8696.023528,0,863827.7432,157805.9077,0,65840.91138,3476.542785,0,1052194.36,184516.9406,0,81801.14085,4064.183586,0,1039908.978,175703.387,0,73228.24728,3870.285406,0,892315.7271,117849.5277,0,51861.77826,2597.496652,0,792637.4185,246511.0534,0,50097.3741,5428.052142,0,860829.0182,1679123.307,0,45316.56971,36945.52192,0,908053.4048,1879460.384,0,55603.05479,41352.94338,0,0.344566359,0.244514832,0.277211018,0.181909843,0.173388792,0.331034036,0.485567085,0.47535476,0.363565443,0.15,0.242581064,0.364426414
1000220024,"50 Broadway, New York, NY 10004",279778,300676,3163581,SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339006.838,226876.5186,229432.7595,123358.3516,96645.39,252183.0397,463687.0515,405694.8315,295637.9197,98728.59,121169.3516,199530.928,465795.162,483854.4814,536731.8405,529990.8484,547657.21,464610.0603,427442.0485,442477.0685,453343.9803,547657.21,529990.8484,472436.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19956.75,9753.39,10564.63,6034.08,6044.84,19226.35,36055.56,28575.63,17187.92,6242.36,6382.15,12223.92,27420.56,20800.83,24714.76,25924.52,34254.12,35421.71,33237.2,31166.44,26356.71,34626.98,27915.3,28943.02,0.930496614,748865.5362,0,0,44084.42655,0,0,661332.7892,0,0,28430.59826,0,0,712913.5663,0,0,32827.35295,0,0,607939.2186,0,0,29737.3691,0,0,599521.3879,0,0,37498.04584,0,0,666973.5527,0,0,50849.83481,0,0,829192.6105,0,0,64476.67858,0,0,789221.0813,0,0,55589.79387,0,0,696925.1221,0,0,40518.13079,0,0,601459.7984,0,0,38028.7825,0,0,605902.3615,0,0,31913.6611,0,0,625263.7628,0,0,38305.69829,0,0,0.421230114,0.319215735,0.299456226,0.188809218,0.15,0.351821243,0.520336561,0.478316756,0.394719712,0.152739417,0.186082245,0.296935252
1000220028,"52 Broadway, New York, NY 10004",278310,345540,3163583,SC-3 (General Firm Service),SC-2 (Annual Power Service),44180.9,40946.4,41107.4,22745.7,17337.7,15814.4,17188.6,16378.9,15444,18780.1,34546.9,42029.1,0,0,0,0,0,0,0,0,0,0,0,0,709953.8137,546824.3895,621507.1433,467375.021,534943.865,772316.2633,855478.6177,178505.1878,739743.4633,429871.365,383496.421,548361.0187,625559.9863,650730.7105,719685.4568,725110.679,749281.035,524880.5367,527490.2823,703001.9123,533325.3367,749281.035,725110.679,633254.8813,976.98,905.82,909.36,505.41,386.43,352.92,383.15,365.34,344.77,418.16,765.03,929.64,0,0,0,0,0,0,0,0,0,0,0,0,36229.9,19375.17,23416.73,18803.07,38652.22,67540.7,75648.42,14507.06,35610.09,23214.18,17044.86,29127.71,31923.17,23056.79,27115.82,29172.09,54139.1,45901.92,46645,57132.75,25673.44,40463.15,32228.24,33637.09,0.805434971,1075669.519,35584.84193,0,54892.86598,786.8938583,0,964552.7577,32979.66251,0,34176.18449,729.5791057,0,1080243.423,33109.33754,0,40700.68296,732.4303455,0,960469.6856,18320.18223,0,38640.87162,407.0748889,0,1034359.646,13964.3899,0,74737.37417,311.244236,0,1044807.667,12737.47081,0,91370.65339,284.2541101,0,1113891.516,13844.29955,0,98499.39723,308.6024093,0,709996.6459,13192.13885,0,57701.20831,294.2576124,0,1025374.132,12439.1377,0,49359.89823,277.6898151,0,949730.5795,15126.14931,0,51287.94846,336.8006876,0,892910.9278,27825.28141,0,39686.27789,616.1819161,0,951714.7686,33851.70695,0,50552.96489,748.7645668,0,0.531596015,0.456617311,0.463398876,0.391933439,0.416549987,0.595373241,0.61858124,0.2025,0.581071081,0.364559632,0.345926362,0.464077217
1000240001,"60 Broad St, New York, NY 10004",974984,1072213,84546,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,5216164.409,4254123.739,1931952.072,1067537.347,2162773.678,3782464.591,3317943.658,4287869.26,2432692.123,1332002.804,3308201.398,4030039.821,1071675.895,1389207.539,719376.3885,471947.6128,625069.07,1027735.172,1993552.25,1411327.085,1333586.717,356936.97,880817.9128,903329.6051,1728893.505,1760750.461,1988386.811,1957396.287,2022642.83,1690946.428,1505795.95,1656743.215,1611651.583,2022642.83,1957396.287,1736909.995,0,0,0,0,0,0,0,0,0,0,0,0,186541.22,152136.59,69090.75,38177.42,77345.42,135269.04,118656.78,153343.4,86998.29,47635.28,118308.37,144122.86,65687.24,66381.12,38367.81,26185.96,47948.55,95107.93,184970.89,122296.99,75855.74,22326.19,46240.21,50917.9,105970.69,84134.71,106050.25,108605.93,155155.33,156482.35,139714.63,143563.25,91672.34,126515.1,102757.24,97904.26,0.909319324,2546611.873,0,4743159.093,156091.8728,0,169625.536,2864317.678,0,3868356.921,136866.9527,0,138340.7411,2462221.401,0,1756761.351,131322.1326,0,62825.55406,2209049.352,0,970732.3384,122568.8703,0,34715.46573,2407615.594,0,1966651.898,184686.2828,0,70331.685,2472149.714,0,3439468.144,228775.9033,0,123002.752,3182024.939,0,3017070.283,295242.8175,0,107896.9029,2789855.61,0,3899042.376,241751.8536,0,139438.1168,2678162.099,0,2212093.956,152336.5204,0,79109.22622,2163797.894,0,1211215.889,135344.2612,0,43315.68059,2580843.017,0,3008211.458,135486.2605,0,107580.087,2400820.888,0,3664593.084,135326.8659,0,131053.7016,0.382663574,0.441024147,0.265671824,0.194269577,0.236078959,0.378027045,0.56969245,0.460004807,0.452794165,0.15,0.310342297,0.342139253
1000240029,"30 Broad St, New York, NY 10004",362072,370000,3163583,SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,801563.1485,634906.4279,383661.665,100138.352,23213.22628,1501.525399,0,0,1074.427316,17036.10448,324702.5705,610996.4526,575828.0073,386961.8076,449974.4813,222706.5016,227625.325,336096.2722,644928.6488,560746.9688,423228.6472,136848.825,185268.1016,248001.5223,654999.0927,682003.7924,754049.3188,750461.2984,775476.675,663325.2278,608272.9513,630097.8313,640735.3528,775476.675,750461.2984,670609.8777,0,0,0,0,0,0,0,0,0,0,0,0,28665.62,22705.62,13720.56,3581.16,830.15,53.7,0,0,38.42,609.25,11612.06,21850.54,29404.28,13729.73,16974.27,8981.55,16473.56,29432.32,57055.68,45483.4,20407.4,7408.34,8249.9,13204.41,33447.09,24198.06,28444.81,30265.44,56122.34,58088.11,53812.82,51108.59,30895.23,41980.62,33417.66,35705.47,0.978572973,1204454.134,0,784388.0333,61504.652,0,28051.40099,1046060.845,0,621302.2707,37115.11022,0,22219.10607,1178225.15,0,375440.9361,44445.88415,0,13426.56919,952315.7072,0,97992.68483,38406.04368,0,3504.426388,981608.5063,0,22715.83585,71040.38569,0,812.3623535,978006.8685,0,1469.352174,85645.12738,0,52.54936865,1226349.216,0,0,108492.9177,0,0,1165328.536,0,0,94522.31082,0,0,1041166.415,0,1051.405533,50203.36716,0,37.59677362,892777.0769,0,16671.07141,48330.70142,0,596.1955838,915679.5009,0,317745.1597,40774.74807,0,11363.24808,898928.2887,0,597904.6151,47861.88668,0,21382.34789,0.467838259,0.361996502,0.37372557,0.228846969,0.226921415,0.336290816,0.514624821,0.470881654,0.397784744,0.15,0.197993246,0.269974357
1000250001,"55 Broad St, New York, NY 10004",400143,406025,3163585,SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2544126.7,2374518.3,2035301.4,1356867.6,678433.8,339216.9,339216.9,339216.9,508825.3,1017650.7,1696084.5,2374518.3,536700.0127,434099.3566,257267.7082,200634.1629,169627.065,372632.3499,534325.2278,534325.2278,372632.3499,245016.865,351413.7629,536700.0127,820316.4873,847527.3434,948969.1918,930212.9371,961220.035,833604.5501,822691.2723,822691.2723,833604.5501,961220.035,930212.9371,820316.4873,0,0,0,0,0,0,0,0,0,0,0,0,90983.43,84917.87,72786.74,48524.49,24262.25,12131.12,12131.12,12131.12,18196.68,36393.37,60655.62,84917.87,27337.19,15326.59,9674.35,8055.5,13604.73,35927.17,51844.31,47883.23,18093.9,13303.85,15566.51,28432.88,41783.39,29923.34,35685.25,37348.22,77093.49,80371.57,79823.78,73724.98,40477.31,52192.03,41205.46,43458.1,0.985513207,1337357.683,0,2507270.464,68119.24449,0,89665.37191,1263060.04,0,2340119.146,44594.40365,0,83687.68242,1188762.396,0,2005816.411,44702.48488,0,71732.29359,1114464.753,0,1337210.94,44745.96572,0,47821.52577,1114464.753,0,668605.4702,89384.29369,0,23910.76781,1188762.396,0,334302.7351,114613.9443,0,11955.37898,1337357.683,0,334302.7351,129760.6417,0,11955.37898,1337357.683,0,334302.7351,119846.4971,0,11955.37898,1188762.396,0,501454.0534,57722.70102,0,17933.06847,1188762.396,0,1002908.205,64547.05476,0,35866.14679,1263060.04,0,1671513.675,55949.52624,0,59776.91461,1337357.683,0,2340119.146,70849.51028,0,83687.68242,0.39549999,0.33870967,0.213281245,0.177419355,0.15,0.308921365,0.393749986,0.393749986,0.308921365,0.203124996,0.274193541,0.39549999
1000290036,"1 William St, New York, NY 10004",49250,105000,83386,SC-2 (Small General Service),SC-1 (General Service),1066,909,1091,107,1036,7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174961.7772,135778.7516,149965.7775,129605.1323,162122.25,265871.2035,337085.6175,352382.7375,275877.2685,154284.65,78886.43226,91328.5422,249845.9228,258525.8484,286242.2225,283919.4677,293383.45,214989.8965,205990.8825,202024.9625,212395.7315,293383.45,283919.4677,253828.4578,29.47,25.5,30.1,5.21,28.71,185.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12149.78,7563.18,9296.73,8358.9,10912.87,21728.24,27897.72,26970.88,18554.62,11128.44,4823.65,5932.71,17349.91,14400.47,17744.83,18311.43,19748.41,17569.99,17048.12,15462.71,14285.06,21161.53,17360.77,16488.71,0.469047619,199255.0402,500.0047619,0,13836.75936,13.82283333,0,184947.6338,426.3642857,0,10301.99774,11.96071429,0,204602.3238,511.7309524,0,12683.77933,14.11833333,0,193962.729,50.18809524,0,12509.65479,2.443738095,0,213653.864,485.9333333,0,14381.60038,13.46635714,0,225546.754,3401.533333,0,18432.74121,87.23347619,0,254728.7393,0,0,21081.73924,0,0,260043.6117,0,0,19903.37436,0,0,229023.2881,0,0,15403.37371,0,0,209977.6564,0,0,15145.53355,0,0,170173.2436,0,0,10405.54938,0,0,161895.069,0,0,10516.71367,0,0,0.411861125,0.344349905,0.343794193,0.313415773,0.355917061,0.552906449,0.62069638,0.635602171,0.565006192,0.344640706,0.21743426,0.2646
