bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct,odcv_hvac_savings_pct,Office_Elec_Savings_ODCV_Jan_kBtu,Office_Elec_Savings_ODCV_Feb_kBtu,Office_Elec_Savings_ODCV_Mar_kBtu,Office_Elec_Savings_ODCV_Apr_kBtu,Office_Elec_Savings_ODCV_May_kBtu,Office_Elec_Savings_ODCV_Jun_kBtu,Office_Elec_Savings_ODCV_Jul_kBtu,Office_Elec_Savings_ODCV_Aug_kBtu,Office_Elec_Savings_ODCV_Sep_kBtu,Office_Elec_Savings_ODCV_Oct_kBtu,Office_Elec_Savings_ODCV_Nov_kBtu,Office_Elec_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Jan_kBtu,Office_Gas_Savings_ODCV_Jan_USD,Office_Gas_Savings_ODCV_Feb_kBtu,Office_Gas_Savings_ODCV_Feb_USD,Office_Gas_Savings_ODCV_Mar_kBtu,Office_Gas_Savings_ODCV_Mar_USD,Office_Gas_Savings_ODCV_Apr_kBtu,Office_Gas_Savings_ODCV_Apr_USD,Office_Gas_Savings_ODCV_May_kBtu,Office_Gas_Savings_ODCV_May_USD,Office_Gas_Savings_ODCV_Jun_kBtu,Office_Gas_Savings_ODCV_Jun_USD,Office_Gas_Savings_ODCV_Jul_kBtu,Office_Gas_Savings_ODCV_Jul_USD,Office_Gas_Savings_ODCV_Aug_kBtu,Office_Gas_Savings_ODCV_Aug_USD,Office_Gas_Savings_ODCV_Sep_kBtu,Office_Gas_Savings_ODCV_Sep_USD,Office_Gas_Savings_ODCV_Oct_kBtu,Office_Gas_Savings_ODCV_Oct_USD,Office_Gas_Savings_ODCV_Nov_kBtu,Office_Gas_Savings_ODCV_Nov_USD,Office_Gas_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Dec_USD,Office_Steam_Savings_ODCV_Jan_kBtu,Office_Steam_Savings_ODCV_Jan_USD,Office_Steam_Savings_ODCV_Feb_kBtu,Office_Steam_Savings_ODCV_Feb_USD,Office_Steam_Savings_ODCV_Mar_kBtu,Office_Steam_Savings_ODCV_Mar_USD,Office_Steam_Savings_ODCV_Apr_kBtu,Office_Steam_Savings_ODCV_Apr_USD,Office_Steam_Savings_ODCV_May_kBtu,Office_Steam_Savings_ODCV_May_USD,Office_Steam_Savings_ODCV_Jun_kBtu,Office_Steam_Savings_ODCV_Jun_USD,Office_Steam_Savings_ODCV_Jul_kBtu,Office_Steam_Savings_ODCV_Jul_USD,Office_Steam_Savings_ODCV_Aug_kBtu,Office_Steam_Savings_ODCV_Aug_USD,Office_Steam_Savings_ODCV_Sep_kBtu,Office_Steam_Savings_ODCV_Sep_USD,Office_Steam_Savings_ODCV_Oct_kBtu,Office_Steam_Savings_ODCV_Oct_USD,Office_Steam_Savings_ODCV_Nov_kBtu,Office_Steam_Savings_ODCV_Nov_USD,Office_Steam_Savings_ODCV_Dec_kBtu,Office_Steam_Savings_ODCV_Dec_USD,Office_Elec_Savings_ODCV_Jan_USD,Office_Elec_Savings_ODCV_Feb_USD,Office_Elec_Savings_ODCV_Mar_USD,Office_Elec_Savings_ODCV_Apr_USD,Office_Elec_Savings_ODCV_May_USD,Office_Elec_Savings_ODCV_Jun_USD,Office_Elec_Savings_ODCV_Jul_USD,Office_Elec_Savings_ODCV_Aug_USD,Office_Elec_Savings_ODCV_Sep_USD,Office_Elec_Savings_ODCV_Oct_USD,Office_Elec_Savings_ODCV_Nov_USD,Office_Elec_Savings_ODCV_Dec_USD,Total_ODCV_Savings_Annual_USD,ODCV_Savings_Rank
1008050039,115 WEST   29 STREET,72841.0,79465.0,0.916642547,83386,0.488854417,0.358953342,0.206887881,0.15,0.199413827,0.412694028,0.53411617,0.492566509,0.369505925,0.202608458,0.184597059,0.295594772,0.270446667,17528.687210563097,10739.813062121075,5191.122567402002,3312.7688901969805,4872.216949368426,12414.671652589488,19895.89581271159,17255.685319821318,10447.29141688101,5246.979229655711,4521.150087364049,7813.3646732275965,517.8444131697622,13.658955178630515,450.9106243441363,11.96553032114746,264.61157864966344,7.253391584318415,27.6659660511707,1.258355230359889,32.12821865577256,1.3699115452315334,23.203713468475023,1.144567789307645,23.426826098705117,1.1512611683362488,23.649938728935208,1.1557234209408505,23.649938728935208,1.1557234209408505,31.235768134852187,1.3476002822085242,113.11810314938393,3.4203166113261387,130.96711351911094,3.871004121713504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.950526926818,600.8781880551422,323.6184887923092,214.92606630591678,329.6412907460004,1017.5138288577864,1650.0037228091878,1324.411253667418,705.7782327400956,380.1804026830077,277.91522008145364,509.8890717446169,8603.458634084212,1061.0
1008050094,144 WEST   30 STREET,205999.0,216841.0,0.950000231,83386,0.379242272,0.298157465,0.234765237,0.174137622,0.208991967,0.4288048,0.527963345,0.515467879,0.419330258,0.210644146,0.173984701,0.2646,0.270953333,8960.752113747187,6464.773813212378,4872.226172064671,3161.8333591538285,4016.1498935809013,10249.348127227018,15308.97510890246,14715.162260774297,9905.607462307433,4335.095439280418,3308.3241203090397,5311.672304923676,13488.472040819095,341.8381540981825,12187.440523804258,308.92085203236417,13489.862031417386,341.8729038631397,13057.806515589971,330.94062512515086,13494.726998511404,341.99568636598866,13056.184859891966,330.90124205819933,13489.630366317671,341.8659539101483,13490.093696517104,341.877537165134,13043.443274530482,330.5792275695955,13488.24037571938,341.831204145191,13049.929899761084,330.74139313939594,13471.792148762455,341.41652361670117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.1987049276208,363.25645415509956,304.6502016251414,205.77939668538517,272.55309526835384,841.8612856104966,1272.2269348760701,1131.7086833163055,670.7451453345144,315.01026243971154,204.1092115330188,347.9627556670646,10580.843434527977,1038.0
1008060001,361 7 AVENUE,81142.0,83642.0,0.97011071,83386,0.466636771,0.391859234,0.276925838,0.15,0.213281038,0.555497036,0.655185806,0.653976869,0.57558652,0.329061563,0.299896501,0.394608124,0.32287,30705.530625868276,23373.637332753424,14737.395641708485,6407.549363261857,10140.145216871802,37994.21715925377,54653.863474781676,54692.43941605555,39675.90498847112,19298.58605556473,16341.074791752457,23209.19321518382,1271.640436247196,32.8777264680543,1189.326313650555,30.794502623202,1248.242929040592,32.285741336506796,1246.5515427428968,32.243456686329004,1297.293125280921,33.526091123486104,1277.278390088541,33.018675321352504,1230.201477329454,31.8290671087749,1318.4354512415705,34.061696731149304,1178.614201787874,30.5238808446291,1303.212976596396,33.6754969010082,1191.0176996576672,30.8367872733798,1202.575504814487,31.1299608498831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.043067101481,1302.7992306654835,914.75703525237,414.10664546571695,683.5847535240063,3103.924105747972,4519.9059788455725,4183.783632284896,2668.4967396749767,1392.4358722705767,999.6891477615799,1507.8729002195955,24210.202192081983,884.0
1008060006,151 WEST   30 STREET,80517.0,85517.0,0.941532093,3163583,0.681493391,0.645499004,0.613796368,0.564278201,0.550438202,0.801965672,0.84159046,0.553869957,0.2025,0.166440206,0.157280577,0.270833913,0.30798,229762.19695947258,203550.88363436642,184175.51728008775,150750.07826824018,148145.77591144096,253203.1134329735,309306.99735612544,130276.3043972042,30725.249590954652,25437.393654168623,22899.24191350973,43542.70234720292,47824.327881016194,1053.4390483508098,41416.5903198912,912.470387807178,34452.974430345595,759.26979425889,11689.36475630436,258.4703814133518,164.15374587144296,4.916783103072659,121.61469886568278,3.97988016666444,123.7025048423022,4.0268558023164,124.22445634338658,4.03729483122936,120636.8227224972,2655.316022598216,114992.9090018406,2531.1489809859177,46625.927235413394,1027.075278236706,50774.919710382,1118.3541561099355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11651.150278539622,7167.66288144119,6903.068779703441,6030.638130668617,10639.338112861129,21994.30782076949,27160.42375555686,10518.293669505301,1486.009880363465,1376.6031746798715,1021.6463963248573,2317.9822638088544,118599.630007887,368.0
1008090053,109 WEST   33 STREET,708317.0,806417.0,0.878350779,84546,0.448295764,0.39925511,0.305995089,0.15,0.197274111,0.428394238,0.545211754,0.474663754,0.376256528,0.208833255,0.201782769,0.340277523,0.234773333,234718.363020409,195896.15023563543,137541.34230230152,52208.1884725883,75098.70684473871,205350.21281336664,316227.97415134346,255632.6617360099,168262.85784708787,84247.08111294748,78171.53438777072,150884.17203319026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295867.5464402125,16850.078239872266,249258.24848107685,14195.611455894865,153771.01301170333,8757.478016135012,55676.20982616641,3170.839421583773,17727.748402771424,1009.6205121316837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30380.20501477311,1730.1963224270355,114229.59683819338,6505.538022508338,212564.01784341564,12105.823198781642,14325.908435618614,9326.830813958857,7306.361591957086,2886.5844016205538,5738.910929895117,18924.293246186546,29222.48346684361,22061.111655144658,9536.782690298078,5248.067829135204,4090.5494670767084,8472.510416360468,201465.58013343017,248.0
1008110001,463 7 AVENUE,390511.0,408511.0,0.955937539,84546,0.2646,0.571769488,0.678315333,0.757022728,0.760977187,0.945621345,0.65,0.65,0.65,0.71431364,0.828109586,0.895023817,0.242583333,26990.74654884539,98122.36164341817,153921.11000519895,233496.35663951395,245047.2264935892,261729.50391451214,228263.15875356994,270504.31360191223,235378.91529682896,205468.802529813,379193.8192608339,462733.3835789595,29700.191396494018,654.4469010545757,28052.04750274873,618.1885703979732,31413.86866094676,692.1494705784687,30856.000036888323,679.8755259743843,29281.320322292093,645.2325726025871,27533.20672113417,606.7744905088572,29466.859129299643,649.3148435758277,32355.754606935017,712.869709252672,31375.049515370105,691.2937798008445,34421.09991261453,758.3068885838869,30168.108133918555,664.7423218521037,33848.41322150645,745.709450954447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.9372844827374,4719.226704111231,8223.550214795492,12933.361976769816,18752.635807950417,24181.5589740115,21138.039146453837,23376.52377864461,13368.86688269622,12836.705607846774,19846.160591964835,25989.523704643892,195159.995199508,259.0
1008110010,147 WEST   35 STREET,90823.0,99184.0,0.915702129,122591,0.390978019,0.287235043,0.157502963,0.150002535,0.150000368,0.2025,0.415473695,0.553982613,0.40596918,0.161663542,0.162523594,0.280642298,0.20923,12396.1155131797,8113.738090044061,3950.478780269112,3497.9650627690594,3549.8608561821834,5188.148846212079,13978.4209413923,22086.377691857022,12619.143355746517,4132.335446117784,4037.384096777845,7719.581038232134,103996.1395227384,2288.77723566072,127114.74810944912,2797.38596884572,110136.5002009692,2423.86479080424,39885.505181266504,878.343279847047,7394.96682182664,163.5510908215989,2543.21610052797,56.8132646688432,9.311388528021933,1.0673610182555668,0.0,0.0,0.689732483599026,0.877684585350573,2.06919745004385,0.9069982159007072,1756.2313361837157,39.4992550036476,103057.25842744292,2268.121471749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.2635564084923,415.1244717502294,180.7721523920169,166.88404822847704,306.8567073136754,525.1039012330525,1445.9572676619644,2142.663663026895,697.4412387146788,262.26695088958877,205.4715622733359,417.16111252188676,18429.175033634616,955.0
1008110016,131 WEST   35 STREET,85777.0,91777.0,0.934624143,122591,0.396877895,0.326315982,0.230145349,0.166873449,0.15,0.293033424,0.364646739,0.34275,0.305616359,0.160625,0.217061796,0.375580435,0.22525,23101.898075994573,17590.4934927126,11338.032543411853,7181.2773002939775,6439.324156988153,14703.57658792379,21092.646290627952,19578.22175554326,15420.800421655078,7400.843000818717,10438.969981784296,21252.14187770174,7.294659659442002,0.657466727642325,18.8524321056585,0.9511478307672752,11.794612045707,0.7711497353166751,6.015725822598751,0.625256542208925,7.62623509832325,0.6669403115814001,5.494678704936001,0.611993524653675,4.121009028702001,0.5778886223108249,6.773612539752001,0.644203710087075,5.494678704936001,0.611993524653675,6.86834837914275,0.64799314370325,6.20519750138025,0.630940692531825,4.3104807074835,0.583572772633725,80223.39854919001,4568.836711356001,69909.81082121251,3981.463137099001,62579.01417768,3563.964184833,42966.4548645225,2447.000213391,46031.86504282501,2621.5794197212504,43524.799471620005,2478.79924535925,30916.813921425008,1760.756527658475,31715.318645932504,1806.2316255177,38232.6612585525,2177.404750341,59047.50838990501,3362.83999671375,79431.0374463525,4523.710239882,91897.435538505,5233.6890438255,1384.0503988645744,897.2539051433163,516.5748957752826,341.3191767002362,555.6584991127962,1485.7230368754856,2179.9894036354963,1898.8656486356128,850.6564101076111,468.51904322549984,529.3614535968703,1144.274551095264,50786.50206560407,639.0
1008120022,1355 BROADWAY,378540.0,397978.0,0.951158104,84546,0.577614728,0.575886972,0.483431205,0.327299644,0.275629099,0.632328558,0.797270674,0.773367031,0.638309495,0.33136077,0.207205115,0.2646,0.248083333,222987.285540027,229071.51913970654,167122.52459172663,83021.96139511722,68133.41497730515,227743.70826355365,396957.77115701,368793.6282386154,227542.69614680685,93543.02954407598,46886.398746872925,61957.52946198762,499684.6437807814,10250.61364050142,490033.1148274495,10052.75717103102,244795.2149707847,5025.381509698474,60144.047754390886,1240.0316581742009,26566.23341218219,551.6858377609109,6116.1660249606075,132.46143120810274,5906.026081381709,128.15244745776994,5871.622170305186,127.44737963866982,6454.046416375119,139.38681122029257,106292.62669254406,2186.0776431345107,182564.37878494768,3749.648358585343,330526.0040749939,6782.862865401311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13623.705904288356,10918.14367085223,8890.240681735508,4599.921662902459,5216.3090038693845,20996.759154785017,36677.08306325653,31822.331508076706,12910.379190881604,5838.764165279745,2463.0300099817396,3494.2240094505614,197817.39877917187,256.0
1008120029,981 AVENUE OF THE AMERICAS,64465.0,76804.0,0.839344305,83386,0.630215977,0.458182061,0.437047515,0.416235999,0.416236583,0.562230655,0.420474739,0.2238224,0.213904566,0.15,0.649027188,0.816943966,0.2,18997.64676303735,10217.922289148515,9694.877569090004,8465.020406080961,8857.84302367301,12650.559577549535,8735.175738463364,3776.6512725721363,3325.761671515335,2269.8512844918832,23295.4366771306,44232.17180369525,63516.493926,1398.1186389600002,57369.738888,1262.8896957000002,63516.493926,1398.1186389600002,61467.58062,1353.0418209000002,63516.493926,1398.1186389600002,61467.58062,1353.0418209000002,63516.493926,1398.1186389600002,63516.493926,1398.1186389600002,61467.58062,1353.0418209000002,63516.493926,1398.1186389600002,61467.58062,1353.0418209000002,63516.493926,1398.1186389600002,64902.640842,3696.2975682,72358.14348000001,4120.8998616,42422.86674,2416.0425102000004,7222.670217000001,411.34182822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.0129900000006,183.3274008,32551.75971,1853.8695036,69250.583664,3943.9194138000007,1321.7899919487547,571.8695599466162,603.6492737969145,548.2288388787266,598.6792101638541,1037.2558127815164,726.1982598258405,291.01078818553987,225.42438621624322,164.8714092941937,1425.2608104567273,2870.099038768964,43471.922918703895,706.0
1008120049,1364 BROADWAY,229846.0,234846.0,0.978709452,3163581,0.495019676,0.470938266,0.365942679,0.15,0.181071132,0.417597106,0.578585432,0.593202834,0.468835453,0.243783594,0.233040277,0.351993216,0.257963333,88957.85163606334,82951.01810166195,57214.480779481186,16610.200712633927,21504.286129995056,62774.728558639166,112590.62672131172,118555.31569627712,73675.73129523595,33166.900655354424,30042.03742561991,50733.983726289625,59.941700987979445,2.083644420007462,42.10461407546405,1.6337408266414108,37.01479565132708,1.5042231254399745,14.110612703242303,0.924801830872486,10.9976433939083,0.8452734179518143,23.517687838737174,1.1633870698666673,10.952198586591392,0.8452734179518143,0.0,0.0,0.0,0.0,0.0,0.0,12.451877232692675,0.8839015042872692,33.674602293800184,1.4201502317876118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5217.135512994723,3552.110056845474,2625.052711568646,809.8970306177234,1340.2820703438013,4768.240398610728,8722.04197780615,8318.76414585203,4267.745348979796,2089.320887794024,1576.7636120311092,3096.861606263098,46395.51975555211,678.0
1008120063,134 WEST   37 STREET,90000.0,120000.0,0.75,83386,0.630814571,0.582041854,0.455343731,0.293784585,0.249381533,0.421907242,0.623419865,0.658534369,0.495470191,0.15,0.152619201,0.38459204,0.241663333,49244.66717306135,41994.608406743035,26453.484887791874,12723.889702808561,10549.639279210234,20905.102438018257,42656.7263144489,46993.88520417556,26399.68831262759,5942.330575530514,5808.938081546289,18917.481174972665,110.923469847,3.2135181705675,110.6135366224275,3.2069932605765,88.39621810307251,2.6442197738527504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.68542326733,1.0064673661117505,62.329202689027504,1.9852038647617505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410.7049065509254,2333.1190665593754,1636.8273290193667,819.6864373004094,709.5472632893474,1706.3233269480588,3524.0026843148557,3590.305262092374,1773.3745192445842,428.4200131253985,354.9639794083034,1226.7578005427392,21526.08899083161,921.0
1008130001,501 7 AVENUE,414602.0,433330.0,0.956781206,3163583,0.591061973,0.54260272,0.423377641,0.15,0.155843771,0.515833044,0.728446582,0.719538048,0.609402007,0.350329695,0.314268951,0.428215587,0.234143333,171624.67633927,146516.13811613817,96271.69258695764,21826.20086034961,23831.58905782819,114842.27489539333,233799.5603612881,229200.1842575403,151180.49865764842,73256.22421426189,60224.86097963112,91637.96634054738,16397.678752448082,361.7574435309105,14100.423014740503,311.2169704573564,12866.781419870542,284.0766941161721,11588.137896919408,255.94645592311312,13536.83030696835,298.81926164000214,11539.748725648084,254.88189410878363,9980.44800974474,220.5780042739537,11145.61892691808,246.21216779128713,11717.72006460605,258.7973845369484,137612.97589933113,3028.492731645119,92966.58616191224,2046.273204829323,147851.49947935558,3253.74028930623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8697.004664587237,5151.722581647667,3608.3538087552724,876.7785182839237,1715.9208474934667,9985.76187123321,20531.672961313237,18448.602632332808,7231.202044230869,3932.8502826133226,2662.11652075366,4840.655014366482,98503.43424977036,416.0
1008130023,1372 BROADWAY,446620.0,479620.0,0.93119553,84546,0.591782707,0.561700557,0.47056182,0.251241179,0.15,0.468940683,0.674822902,0.709045215,0.650168994,0.436458393,0.41434049,0.489944743,0.267156667,360652.65464840597,330185.7281950612,240045.34836114108,87469.78926875214,47809.86359504438,210693.35218980737,422594.8441601819,467774.4518983335,365184.9944732726,221930.57329500708,195052.77080030358,246798.33017415102,60171.356400006945,1522.8953965051228,50774.37476838987,1285.151985056547,37089.082693514225,938.9145212197044,5006.57389013558,127.22532453177188,175.53570638228862,5.001872042330613,156.50441167007904,4.518253258110849,1654.8270482817409,42.426353307172576,158.51948993966502,4.56974970213687,255.24324651913287,7.0169503022990005,2857.6048737760048,72.85627404910471,30681.13381161888,776.7925191848128,45730.63387870705,1157.543795716549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21988.89279967477,15704.199757945706,12740.501284272805,4835.821203580685,3654.7738755325345,19406.764119823572,39014.23112444218,40318.602476982574,20672.6110396682,13807.483088224606,10195.503247492223,13847.225699406648,222131.52271192215,223.0
1008130031,1001 AVENUE OF THE AMERICAS,220000.0,241001.0,0.912859283,3163581,0.552993951,0.528394501,0.424348837,0.15,0.236471444,0.602512315,0.770555672,0.768047076,0.65602054,0.386904131,0.327897552,0.452681271,0.295956667,97170.76696429095,90567.71122521392,63351.71117744889,14475.919670333742,26122.681849152617,99848.1061150122,174608.03836675722,175135.76256731251,114539.32419895494,56403.97783128644,42413.27666376057,66685.24625273597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283810.42716121516,16163.40853789258,232020.5718287045,13213.90285322826,173998.00109768557,9909.43447906333,94002.10065472062,5353.552720850659,48620.92851969292,2769.0299441755737,40816.2719313941,2324.5442456813594,43650.25942860279,2485.9448582386867,41311.665968231566,2352.7593845960887,40645.94525886427,2314.8449876699583,50656.82441164473,2884.9785070810453,84662.34012352292,4821.63996758733,90288.78506967316,5142.075343399443,5699.7009378596495,3879.1174252185524,2907.4468222134738,706.2927799059977,1628.6328515905404,7584.031767620779,13524.977013061602,12287.907574522782,6634.340379261809,3553.054176737643,2226.4477757415807,4070.9235512569326,134438.98888445564,332.0
1008140001,521 7 AVENUE,396074.0,411074.0,0.96351022,3163583,0.596636884,0.530633053,0.379672772,0.15,0.234236318,0.571347567,0.697153956,0.784806928,0.632646315,0.182904005,0.363483698,0.495659839,0.238213333,171956.13080940742,135984.7841911506,78371.49150181658,21516.618098484996,38623.88126138454,132581.06384162878,208021.9278843279,270316.3979834474,159371.5783603452,30018.427378870456,73549.85221260844,116316.03880689509,28873.57872625303,731.0183563292737,34646.35272316235,877.0687533518645,36413.13637522688,921.7681940063004,17235.0747285295,436.5647423672483,18011.567159611586,456.2094431379834,17961.78405736101,454.94937302624265,15108.241512347347,382.75561413195976,16621.565147350786,421.0410908321147,16238.586438190288,411.3530102971033,19243.750545003702,487.3827531765464,20016.73130373615,506.9406950791948,23362.114360014857,591.5781633332251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8734.776085002504,4797.52050941861,2950.176419054817,867.8594325240103,2786.1501271316843,11548.656547057413,18307.596001072532,21790.50343348277,7641.733850058216,1620.5714353064236,3258.6127243439496,6154.797565146139,97137.58431866812,421.0
1008140015,529 7 AVENUE,880947.0,911896.0,0.966060823,84546,0.543129085,0.498686757,0.377783263,0.15,0.190984917,0.476320877,0.574695227,0.567595903,0.482311577,0.276978863,0.253793231,0.354190824,0.242003333,468203.2467187158,405867.98450734635,261605.36025199108,73061.15414048117,99879.94736690217,335304.1130140874,493248.52851434855,481844.14078754006,340137.1258046846,170058.1369871348,148083.61125957203,222789.58283705855,44778.18446304861,986.1729543042808,41859.132380774085,921.953429909067,47100.5531831391,1037.264939994774,43891.723139686714,966.669963948013,43406.43133192705,955.9937126261402,42014.24732110043,925.3662953196842,42438.05704469578,934.6896042843076,43036.06599949659,947.8444966499573,42481.527953360506,935.6448699455398,44238.48039115399,974.2994647225992,48433.40131878015,1066.5878094636955,54810.53623903054,1206.8835151487758,1175440.5031463113,42036.273150391986,1029177.7532238904,36805.60223288018,685785.5759618218,24525.16310137065,312786.3692802277,11185.910848651612,608640.6965550705,21766.29687064179,1362387.3033087433,48721.89154150258,1687396.086932232,60344.90168394665,1528388.8933080812,54658.4638323676,1076735.4664090828,38506.36861890916,503480.0625430858,18005.527364684407,667127.2380531615,23857.89950099763,894005.2804837286,31971.545437671262,28525.79610558229,19285.56827948577,13871.739104146282,4033.2899260496783,7622.478388679311,30859.091675716358,45523.567766575165,41522.92250820899,19243.300160237,10575.201518466065,7735.102081432962,12491.000574718284,665534.2733296305,51.0
1008140019,1392 BROADWAY,738110.0,768321.0,0.960679195,84546,0.76983108,0.711054514,0.336426893,0.15,0.514888322,0.796546266,0.881172978,0.851592292,0.787112509,0.527819242,0.557531291,0.693010499,0.234953333,583982.2488419253,454830.405662226,105492.1221710623,34684.67045677399,216350.07423059928,427087.9419568978,598330.9616337492,541518.5347688086,412483.0185046394,239767.20432175766,263912.4763960327,412926.30928951513,432835.2983558193,8879.895449410902,421200.81429471937,8641.388962501936,347742.14488353673,7135.4856411465535,112084.62103162915,2304.5063598908473,40942.435331491884,846.0918485400153,7600.098747466196,162.57355234911904,10137.907065217174,214.59855170845444,10096.526773131,213.74941271799713,4594.938952872361,100.96831488337727,99.92618976449218,8.820482129068472,117.94500055755528,9.190202935721482,117.59965695263844,9.182077205333728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35656.97909904318,21666.759317350716,5623.0196851806095,1925.5732166465534,16551.235750733147,39402.17188041731,55349.65382824953,46779.09772536324,23400.111908352235,14951.485401750504,13819.694267354807,23196.369629065288,326848.60256492643,143.0
1008140052,1402 BROADWAY,356062.0,367212.0,0.969636069,3163583,0.651523764,0.622923258,0.465391191,0.15,0.210915219,0.575270004,0.740182452,0.732387425,0.623290818,0.39690808,0.413812773,0.547427091,0.30349,199516.5308414151,183179.85331477987,104045.19292875144,20229.362553639396,32068.685804528628,127046.33958441629,225397.8969688992,219631.6721269165,145007.74516637353,81934.00523728546,85404.64012345194,133402.24109031702,27881.0118480762,706.051294355682,25302.98759635152,640.827333843048,28150.6264611957,712.8737627271479,27234.51943004496,689.6943212307389,27890.8111911627,706.3002509052601,26096.470302713577,660.9027641414219,25937.826729490167,656.890326402255,27942.986120642996,707.619190888368,27086.99944756707,685.9626219084871,26331.91960920444,666.859181339637,26348.869841030548,667.288233953847,29212.929251748,739.750473303336,33119.772182590496,1886.219100123633,17423.540110845,992.295678535029,6477.557407707871,368.90589529728,2879.84431104975,164.01202797907618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8456.126137381889,481.587855455322,12515.04443620926,712.749284452359,10131.974985968085,6459.914203816584,3920.1461600704943,819.8433087184821,2317.579649380376,11068.430257002923,19825.329627218383,17710.567139945502,6965.474004293399,4415.266221621341,3788.4054011434064,7061.502260232097,107331.222816253,397.0
