bbl,office_sqft,current_noi,new_noi,utility_savings_annual,ll97_avoidance_2026,ll97_avoidance_2030,ll97_avoidance_2035,ll97_annual_weighted,total_annual_benefit,noi_impact_percentage,cap_rate_median,odcv_value_increase
1010050029,1733736.0,90171609.36,91149486.028,837279.1,0.0,234329.28,234329.28,140597.568,977876.668,1.0844618111405082,0.075,13038355.573333332
1008350041,2685483.0,139671970.82999998,140865041.387,1166597.64,0.0,0.0,264729.17,26472.916999999998,1193070.5569999998,0.8541946891063282,0.075,15907607.426666664
1007020010,1698812.0,88355212.11999997,89750488.25999998,1083435.8,0.0,519733.9,519733.9,311840.33999999997,1395276.1400000001,1.579166759404075,0.075,18603681.86666667
1007050001,1149691.0,59795428.91,60448111.31999999,569268.22,0.0,139023.65,139023.65,83414.19,652682.4099999999,1.0915255930054002,0.075,8702432.133333333
1012650050,149551.0,7778147.509999999,7887322.913999999,107064.94,0.0,0.0,21104.64,2110.464,109175.40400000001,1.403617041970962,0.075,1455672.0533333335
1009930036,146648.0,6351324.879999999,6415673.937999999,63299.02,0.0,0.0,10500.38,1050.038,64349.058,1.0131596039533726,0.0766,840066.0313315926
1010060013,728237.0,31539944.469999995,32043850.177999996,492430.31,0.0,0.0,114753.98,11475.398,503905.708,1.5976746835407476,0.0766,6578403.498694517
1008090053,708317.0,30677209.269999996,30882208.234999996,201465.58,0.0,0.0,35333.85,3533.3849999999998,204998.965,0.6682451561865947,0.0766,2676226.6971279373
1012580021,923736.0,40007006.16,40270640.029999994,259395.72,0.0,0.0,42381.5,4238.15,263633.87,0.6589692538993026,0.0766,3441695.4308093996
1009980029,879778.0,38103185.18000001,38603179.63000001,470217.27,0.0,37764.71,108948.25,29777.18,499994.45,1.3122116894900488,0.0766,6527342.6892950395
1008140019,738110.0,31967544.099999994,32301255.223999996,326848.6,0.0,0.0,68625.24,6862.524,333711.12399999995,1.0439060409398169,0.0766,4356542.088772845
1007570031,592425.0,25657926.75,26033475.576,312508.77,0.0,105066.76,105066.76,63040.056,375548.826,1.4636756494754588,0.0766,4902726.187989556
1010240038,637718.0,27619566.58,28070346.395999998,386442.29,0.0,107229.21,107229.21,64337.526,450779.816,1.6321031493898266,0.0766,5884853.994778068
1012590001,452297.0,19588983.069999997,19832460.447999995,210059.4,0.0,55696.63,55696.63,33417.977999999996,243477.378,1.2429301568639317,0.0766,3178555.8485639687
1009930011,722821.0,31305377.509999994,31682771.767999995,371441.05,0.0,0.0,59532.08,5953.2080000000005,377394.258,1.2055253378734931,0.0766,4926817.989556136
1010080019,527240.0,22834764.399999995,23174883.467999995,312296.81,0.0,42823.71,64104.03,27822.257999999994,340119.06799999997,1.4894792082899704,0.0766,4440196.710182767
1008140015,880947.0,38153814.56999999,38927968.717999995,665534.27,0.0,181033.13,181033.13,108619.878,774154.148,2.0290347288334063,0.0766,10106451.018276762
1012580034,646976.0,28020530.559999995,28401401.875999995,343758.67,0.0,61854.41,61854.41,37112.64600000001,380871.316,1.3592580453979815,0.0766,4972210.391644908
1010020001,1033584.0,44764523.03999999,45662051.11199999,700683.55,256708.94,156934.91,156934.91,196844.522,897528.072,2.0049986262514197,0.0766,11717076.657963447
1010210026,532899.0,23079855.689999998,23434957.453999996,319479.89,0.0,59369.79,59369.79,35621.873999999996,355101.764,1.5385787882281168,0.0766,4635793.263707572
1008130001,414602.0,17956412.619999997,18055525.517999995,98503.43,0.0,0.0,6094.68,609.4680000000001,99112.89799999999,0.5519638031129181,0.0766,1293902.0626631852
1008150021,157164.0,6806772.839999999,7081547.643999999,244129.72,0.0,51075.14,51075.14,30645.084000000003,274774.804,4.0367852792925,0.0766,3587138.4334203657
1009930047,334140.0,14471603.399999997,14633511.370999997,158770.51,0.0,0.0,31374.61,3137.4610000000002,161907.97100000002,1.1187977346034792,0.0766,2113681.083550914
1010100015,179750.0,7784972.5,7827414.83,42442.33,0.0,0.0,0.0,0.0,42442.33,0.5451827864517184,0.0766,554077.4151436031
1012580001,323886.0,14027502.659999998,14078079.379999999,50576.72,0.0,0.0,0.0,0.0,50576.72,0.36055398616477613,0.0766,660270.496083551
1012600001,171949.0,7447111.189999999,7597768.001999998,132873.28,0.0,29639.22,29639.22,17783.532,150656.812,2.023023534310893,0.0766,1966799.1122715406
1008120022,378540.0,16394567.399999997,16619380.280999996,197817.4,0.0,43400.29,52953.36,26995.481,224812.881,1.37126448972359,0.0766,2934894.007832898
1008140052,356062.0,15421045.219999999,15528376.44,107331.22,0.0,0.0,0.0,0.0,107331.22,0.696004832803415,0.0766,1401190.861618799
1008150039,120398.0,3696218.6,3722925.12,26706.52,0.0,0.0,0.0,0.0,26706.52,0.7225362699056814,0.09,296739.1111111111
1010250054,110738.0,3399656.6,3430007.2800000003,30350.68,0.0,0.0,0.0,0.0,30350.68,0.892757227303487,0.09,337229.7777777778
1008060026,139425.0,4280347.5,4303176.16,22828.66,0.0,0.0,0.0,0.0,22828.66,0.5333366040958123,0.09,253651.77777777778
1010480033,88460.0,2715722.0,2777207.0,54849.76,674.75,10608.9,10608.9,6635.24,61485.0,2.2640388080959686,0.09,683166.6666666667
1008340048,165576.0,5083183.2,5148336.4690000005,63325.42,0.0,0.0,18278.49,1827.8490000000002,65153.269,1.2817415079590284,0.09,723925.2111111111
1007600026,187331.0,5751061.7,5751061.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
1010980029,103788.0,3186291.6,3189005.02,2713.42,0.0,0.0,0.0,0.0,2713.42,0.08515918630925054,0.09,30149.111111111113
1007860001,714213.0,21926339.1,22101060.41,174721.31,0.0,0.0,0.0,0.0,174721.31,0.7968558235058947,0.09,1941347.888888889
1010750001,530130.0,16274991.000000002,16356476.445000002,78435.11,0.0,0.0,30503.35,3050.335,81485.445,0.500678894384642,0.09,905393.8333333335
1008130023,446620.0,13711233.999999998,13937339.807999998,222131.52,0.0,0.0,39742.88,3974.2879999999996,226105.808,1.64905513245562,0.09,2512286.7555555557
1008110010,90823.0,2788266.1,2807516.452,18429.18,0.0,0.0,8211.72,821.1719999999999,19250.352,0.6904058403894807,0.09,213892.8
1007870076,89091.0,2735093.7,2744797.02,9703.32,0.0,0.0,0.0,0.0,9703.32,0.3547710266745157,0.09,107814.66666666667
1007880066,76763.0,2356624.1,2369953.97,13329.87,0.0,0.0,0.0,0.0,13329.87,0.5656341204352446,0.09,148109.6666666667
1007080037,63967.0,1963786.9,1990805.255,26585.43,0.0,0.0,4329.25,432.925,27018.355,1.3758292714958023,0.09,300203.94444444444
1008380024,71721.0,2201834.7,2208756.23,6921.53,0.0,0.0,0.0,0.0,6921.53,0.31435284401685554,0.09,76905.88888888889
1012620056,90785.0,2787099.5,2867677.014,71921.44,0.0,14426.79,14426.79,8656.074000000002,80577.51400000001,2.891088531284944,0.09,895305.7111111112
1010090050,78332.0,2404792.4000000004,2427677.8730000006,22315.92,0.0,0.0,5695.53,569.553,22885.472999999998,0.9516610664604561,0.09,254283.03333333333
1008120029,64465.0,1979075.4999999998,2032017.9759999998,43471.92,0.0,15784.26,15784.26,9470.556,52942.475999999995,2.6751114851353575,0.09,588249.7333333333
1008370048,125169.0,3842688.3,3923118.045,78894.2,0.0,0.0,15355.45,1535.545,80429.745,2.0930593043417027,0.09,893663.8333333334
1007850007,107368.0,3296197.5999999996,3315444.9399999995,19247.34,0.0,0.0,0.0,0.0,19247.34,0.5839255510652639,0.09,213859.33333333334
1007600043,130003.0,3991092.0999999996,4008301.1699999995,17209.07,0.0,0.0,0.0,0.0,17209.07,0.43118699265296334,0.09,191211.8888888889
1008060001,81142.0,2491059.4000000004,2515269.6000000006,24210.2,0.0,0.0,0.0,0.0,24210.2,0.9718836893251118,0.09,269002.22222222225
1008410081,95058.0,2918280.5999999996,2939605.1099999994,21324.51,0.0,0.0,0.0,0.0,21324.51,0.730721713326676,0.09,236939.0
1008390034,72978.0,2240424.5999999996,2280438.2499999995,34816.48,0.0,8661.95,8661.95,5197.17,40013.65,1.7859851208561095,0.09,444596.1111111111
1008390029,120465.0,3698275.4999999995,3718922.9799999995,20647.48,0.0,0.0,0.0,0.0,20647.48,0.5583002131669207,0.09,229416.44444444444
1007630018,86236.0,2647445.2,2668157.25,20712.05,0.0,0.0,0.0,0.0,20712.05,0.7823410282486678,0.09,230133.88888888888
1010280033,116152.0,3565866.3999999994,3662745.4079999994,79829.34,1882.49,27161.12,27161.12,17049.667999999998,96879.008,2.716843457735826,0.09,1076433.4222222222
1008340080,110650.0,3396955.0,3578688.724,162998.49,0.0,31225.39,31225.39,18735.234000000004,181733.724,5.349900837661965,0.09,2019263.5999999999
1007620042,107800.0,3309460.0,3331597.6,22137.6,0.0,0.0,0.0,0.0,22137.6,0.6689187964199597,0.09,245973.3333333333
1008340039,90922.0,2791305.4,2816029.31,24099.41,0.0,0.0,6245.0,624.5,24723.91,0.8857472206373406,0.09,274710.1111111111
1008390016,92454.0,2838337.8000000003,2849343.7900000005,11005.99,0.0,0.0,0.0,0.0,11005.99,0.3877618090418976,0.09,122288.77777777778
1007880037,135635.0,4163994.5,4206814.52,42820.02,0.0,0.0,0.0,0.0,42820.02,1.0283399749927622,0.09,475778.0
1010990021,121638.0,3734286.6,3788155.068,44122.32,0.0,16243.58,16243.58,9746.148,53868.468,1.442537056475526,0.09,598538.5333333333
1008150026,382447.0,11741122.899999999,12033199.256,213103.49,66207.56,87483.07,87483.07,78972.86600000001,292076.356,2.487635624698214,0.09,3245292.844444445
1008130031,220000.0,6754000.0,6891019.855,134438.99,0.0,0.0,25808.65,2580.8650000000002,137019.85499999998,2.0287215724015395,0.09,1522442.8333333333
1007850001,204511.0,6278487.699999999,6320064.119999999,41576.42,0.0,0.0,0.0,0.0,41576.42,0.6622043712851424,0.09,461960.22222222225
1008110001,390511.0,11988687.7,12186899.472,195160.0,0.0,0.0,30517.72,3051.772,198211.772,1.6533233408023467,0.09,2202353.0222222223
1008360010,225609.0,6926196.300000001,6974208.0200000005,48011.72,0.0,0.0,0.0,0.0,48011.72,0.6931902868534061,0.09,533463.5555555556
1008410020,197909.0,6075806.300000001,6283746.834000001,185716.36,0.0,37040.29,37040.29,22224.174000000003,207940.53399999999,3.4224352083113634,0.09,2310450.3777777776
1008120049,229846.0,7056272.2,7102667.72,46395.52,0.0,0.0,0.0,0.0,46395.52,0.6575075150870738,0.09,515505.77777777775
1007840019,441386.0,13550550.2,13736375.84,185825.64,0.0,0.0,0.0,0.0,185825.64,1.3713512533240164,0.09,2064729.3333333335
1008140001,396074.0,12159471.799999999,12256609.379999999,97137.58,0.0,0.0,0.0,0.0,97137.58,0.7988634835273025,0.09,1079306.4444444445
1008340022,185923.0,5707836.1,5796668.716,87131.95,0.0,0.0,17006.66,1700.666,88832.616,1.5563273794774872,0.09,987029.0666666667
1007870011,199130.0,6113290.999999999,6172015.549999999,58724.55,0.0,0.0,0.0,0.0,58724.55,0.9606045254511851,0.09,652495.0
1007590037,257412.0,7902548.399999999,7960918.039999999,58369.64,0.0,0.0,0.0,0.0,58369.64,0.7386179374744481,0.09,648551.5555555556
1008360020,165007.0,5065714.9,5141992.242000001,73926.12,0.0,0.0,23512.22,2351.222,76277.34199999999,1.5057567096798121,0.09,847526.0222222222
1010120015,237420.0,7288794.0,7450625.074,144405.37,0.0,29042.84,29042.84,17425.704,161831.074,2.220272297447287,0.09,1798123.0444444444
1009940045,202355.0,6212298.499999999,6318020.308999999,97076.24,0.0,10244.34,35233.99,8645.569,105721.80900000001,1.701814698698075,0.09,1174686.7666666668
1010130042,195300.0,5995710.0,6237955.602,224576.54,0.0,27304.65,40167.37,17669.061999999998,242245.602,4.040315525600805,0.09,2691617.8000000003
1010440003,196884.0,6044338.800000001,6044338.800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
1010650012,244738.0,7513456.6,7627013.524999999,111436.59,0.0,0.0,21203.35,2120.335,113556.925,1.5113805941196228,0.09,1261743.6111111112
1008130050,199654.0,6129377.799999999,6269853.123999999,137805.51,0.0,0.0,26698.14,2669.814,140475.32400000002,2.2918366037087816,0.09,1560836.9333333336
1007540078,316842.0,9727049.4,9829317.414,99126.36,0.0,0.0,31416.54,3141.654,102268.014,1.051377553402782,0.09,1136311.2666666666
1010350001,218004.0,6692722.799999999,6821776.799999999,108738.31,0.0,33669.9,34807.4,20315.69,129054.0,1.928273497297692,0.09,1433933.3333333335
1007080031,222930.0,6843950.999999999,6968767.799999999,108995.82,0.0,23762.39,39397.85,15820.98,124816.8,1.8237535598954464,0.09,1386853.3333333335
1008330018,127485.0,2906657.9999999995,2926355.6159999995,19371.58,0.0,0.0,3260.36,326.036,19697.616,0.6776722958118914,0.1023,192547.56598240472
1007850025,85981.0,1960366.7999999996,1980570.6759999995,20175.8,0.0,0.0,280.76,28.076,20203.876,1.0306171273661644,0.1023,197496.3440860215
1007850029,153681.0,3503926.7999999993,3547490.9699999993,43564.17,0.0,0.0,0.0,0.0,43564.17,1.243295664738202,0.1023,425847.2140762463
1007870025,143103.0,3262748.3999999994,3306999.5829999996,43708.98,0.0,0.0,5422.03,542.203,44251.183000000005,1.3562548371796002,0.1023,432562.88367546437
1007600063,113317.0,2583627.5999999996,2610450.09,26822.49,0.0,0.0,0.0,0.0,26822.49,1.0381716776829604,0.1023,262194.4281524927
1007870059,122887.0,2801823.6,2843326.869,40331.17,0.0,0.0,11720.99,1172.099,41503.269,1.4812948609612682,0.1023,405701.5542521994
1007610037,143146.0,3263728.7999999993,3283167.0399999996,19438.24,0.0,0.0,0.0,0.0,19438.24,0.59558379973238,0.1023,190012.12121212122
1007880078,145516.0,3317764.8,3335849.7199999997,18084.92,0.0,0.0,0.0,0.0,18084.92,0.5450934918593385,0.1023,176783.18670576732
1007860076,132029.0,3010261.1999999997,3038738.8299999996,28477.63,0.0,0.0,0.0,0.0,28477.63,0.946018571411677,0.1023,278373.7047898338
1007880011,139877.0,3189195.5999999996,3228102.3299999996,38906.73,0.0,0.0,0.0,0.0,38906.73,1.2199543358206066,0.1023,380319.9413489736
1010850023,186000.0,4240799.999999999,4563848.003999999,252279.74,85150.87,61179.86,61179.86,70768.264,323048.00399999996,7.617619411431805,0.1023,3157849.501466275
1008110016,85777.0,1955715.5999999999,2011877.3809999998,50786.5,0.0,8784.06,9832.51,5375.281,56161.781,2.8716742352517923,0.1023,548991.0166177908
1007870067,89775.0,2046869.9999999995,2062333.1499999994,15463.15,0.0,0.0,0.0,0.0,15463.15,0.7554534484359048,0.1023,151154.93646138808
1007850015,89568.0,2042150.4,2077016.559,29811.8,0.0,7789.82,11594.49,5054.3589999999995,34866.159,1.7073257190067883,0.1023,340822.6686217009
1007860064,78500.0,1789799.9999999995,1819618.2789999996,28871.79,0.0,0.0,9464.89,946.4889999999999,29818.279000000002,1.6660117890267074,0.1023,291478.77810361685
1008060006,80517.0,1835787.5999999999,1988618.498,118599.63,45980.69,26398.32,26398.32,34231.268,152830.898,8.325086082943365,0.1023,1493948.1720430106
1007060017,2221336.0,50646460.79999999,51328261.91199999,660924.41,0.0,0.0,208767.02,20876.701999999997,681801.1120000001,1.3461969528184685,0.1023,6664722.502443793
1010290012,102850.0,2344980.0,2367627.07,22647.07,0.0,0.0,0.0,0.0,22647.07,0.9657681515407381,0.1023,221378.98338220918
1010430013,80000.0,1823999.9999999995,1853881.3999999994,29881.4,0.0,0.0,0.0,0.0,29881.4,1.6382346491228075,0.1023,292095.79667644185
1008120063,90000.0,2051999.9999999995,2073526.0899999996,21526.09,0.0,0.0,0.0,0.0,21526.09,1.049029727095517,0.1023,210421.21212121213
1007840068,131323.0,2994164.4,3006910.61,12746.21,0.0,0.0,0.0,0.0,12746.21,0.42570174169461095,0.1023,124596.38318670576
1007850011,124618.0,2841290.4,2873576.9299999997,32286.53,0.0,0.0,0.0,0.0,32286.53,1.1363333364305177,0.1023,315606.35386119253
1007620019,99988.0,2279726.4,2308144.198,27137.19,0.0,0.0,12806.08,1280.608,28417.798,1.2465442344309388,0.1023,277788.8367546432
1007800007,86000.0,1960799.9999999995,1983579.3099999996,22779.31,0.0,0.0,0.0,0.0,22779.31,1.1617355161158713,0.1023,222671.65200391007
1007850075,40687.5,927674.9999999998,935937.8399999997,8262.84,0.0,0.0,0.0,0.0,8262.84,0.8907041798043499,0.1023,80770.67448680352
1008390073,110000.0,2508000.0,2541453.614,32397.32,0.0,0.0,10562.94,1056.294,33453.614,1.3338761562998407,0.1023,327014.79960899317
1010260055,819564.0,18686059.199999996,19073079.628999997,361804.52,0.0,29649.25,103912.84,25215.909,387020.429,2.0711720157667064,0.1023,3783190.899315738
1007610053,90032.0,2052729.5999999996,2057503.7299999995,4774.13,0.0,0.0,0.0,0.0,4774.13,0.23257471417570055,0.1023,46667.93743890518
1007870001,215983.0,4924412.399999999,4974812.93,50400.53,0.0,0.0,0.0,0.0,50400.53,1.0234831266365914,0.1023,492673.8025415444
1007050039,1864897.0,42519651.599999994,43236508.30499999,697245.77,0.0,0.0,196109.35,19610.935,716856.7050000001,1.6859420950664612,0.1023,7007396.920821115
1017550033,106596.0,2706472.4399999995,2734566.6999999993,28094.26,0.0,0.0,0.0,0.0,28094.26,1.0380397592373045,0.1013,277337.21618953603
1019670040,62000.0,1574180.0,1588469.521,14161.51,0.0,0.0,1280.11,128.011,14289.521,0.9077437777128411,0.1013,141061.4116485686
1019310021,142625.0,3621248.749999999,3720754.751999999,77410.6,0.0,36825.67,36825.67,22095.401999999995,99506.00200000001,2.7478366958359333,0.1013,982290.2467917078
1019300030,151440.0,3845061.5999999996,3907569.9919999996,61912.68,0.0,0.0,5957.12,595.712,62508.392,1.6256798590690982,0.1013,617062.1125370187
1017740001,99202.0,2518738.78,2552992.2539999997,33695.37,0.0,0.0,5581.04,558.104,34253.474,1.3599454723923379,0.1013,338138.93385982234
1019090012,101000.0,2564389.9999999995,2597066.4209999996,32480.03,0.0,0.0,1963.91,196.39100000000002,32676.421,1.274237576967622,0.1013,322570.78973346495
1019510004,124576.0,3162984.639999999,3213684.028999999,49782.03,0.0,0.0,9173.59,917.359,50699.388999999996,1.6028970978499602,0.1013,500487.5518262586
1017230010,180717.0,4588404.63,4700641.294,87094.48,0.0,41903.64,41903.64,25142.184,112236.66399999999,2.446093425723005,0.1013,1107963.1194471864
1017700036,133426.0,3387686.139999999,3403693.409999999,16007.27,0.0,0.0,0.0,0.0,16007.27,0.47251337161948553,0.1013,158018.46001974333
1019660095,260965.0,6625901.349999999,6645479.499999999,19578.15,0.0,0.0,0.0,0.0,19578.15,0.29547904452275014,0.1013,193269.00296150052
1012840033,386166.0,17060813.880000003,17584602.982000005,423628.14,142704.4,71798.67,71798.67,100160.962,523789.102,3.0701296297126004,0.077,6802455.87012987
1012640030,6031626.0,266477236.68,269075425.311,2405220.81,0.0,307647.94,391438.51,192967.821,2598188.631,0.9750133494967311,0.077,33742709.49350649
1013740049,130918.0,5783957.24,5847039.354,62165.47,0.0,0.0,9166.44,916.644,63082.114,1.0906393561097627,0.077,819248.2337662338
1013100063,171571.0,7580006.780000002,7629257.388000002,48317.24,0.0,0.0,9333.68,933.368,49250.608,0.6497435876963686,0.077,639618.2857142857
1012880021,158422.0,6999083.960000001,7146152.193000001,140303.1,0.0,8097.09,27165.88,6765.133,147068.233,2.101249732686447,0.077,1909977.0519480521
1012880051,126879.0,5605514.220000001,5727305.180000001,109085.33,0.0,21157.19,21270.35,12705.63,121790.96,2.1726991533704467,0.077,1581700.7792207794
1012900052,130000.0,5743400.0,5850850.44,96710.86,0.0,17899.3,17899.3,10739.58,107450.44,1.8708507156039975,0.077,1395460.2597402597
1013740021,141993.0,6273250.74,6361584.726,80917.43,0.0,11726.45,15533.31,7416.556,88333.98599999999,1.4081054569803468,0.077,1147194.6233766233
1013060033,513392.0,22681658.56,23227289.707,535810.19,0.0,0.0,98209.57,9820.957,545631.147,2.405605152536076,0.077,7086118.792207792
1013070023,971485.0,42920207.300000004,43392093.407000005,451224.41,0.0,25303.05,80101.72,20661.697,471886.10699999996,1.099449738678219,0.077,6128391.0
1012850036,613397.0,27099879.46,27563566.016000003,405194.79,0.0,96902.87,100403.31,58491.76599999999,463686.556,1.7110281124475526,0.077,6021903.324675324
1012860035,637777.0,28176987.860000003,28548610.218000002,328311.25,0.0,72185.18,72185.18,43311.10799999999,371622.358,1.318886035109361,0.077,4826264.38961039
1013110050,96107.0,4246007.260000002,4304367.963000001,57263.12,0.0,0.0,10975.83,1097.583,58360.703,1.3744842961008026,0.077,757931.2077922078
1012890028,112933.0,4989379.940000001,5082316.692000002,87928.29,0.0,6629.39,16937.67,5008.462,92936.752,1.8626914189260955,0.077,1206970.8051948051
1012930014,94737.0,4185480.6600000006,4292204.704000001,96318.73,0.0,17132.24,18391.94,10405.314000000002,106724.044,2.549863508388544,0.077,1386026.5454545454
1012880069,158214.0,6989894.520000002,7049657.267000003,58679.62,0.0,0.0,10831.27,1083.127,59762.747,0.854987823192502,0.077,776139.5714285715
1013110001,307408.0,13581285.440000001,13790805.694000002,179788.64,0.0,49552.69,49552.69,29731.614,209520.25400000002,1.542712984905794,0.077,2721042.25974026
1012900036,147007.0,6494769.26,6552539.21,56688.15,0.0,0.0,10818.0,1081.8,57769.950000000004,0.889484255519187,0.077,750259.0909090909
1012870028,352100.0,15555778.0,15706825.024,148170.03,0.0,0.0,28769.94,2876.9939999999997,151047.024,0.9710026975185684,0.077,1961649.6623376624
1013060042,294000.0,12988920.0,13119601.827,126151.9,0.0,4109.23,24753.12,4529.927,130681.82699999999,1.0061023318335935,0.077,1697166.5844155843
1013130004,263221.0,11629103.78,11759699.404,128103.45,0.0,0.0,24921.74,2492.174,130595.624,1.1230067808372417,0.077,1696047.0649350649
1013110040,307822.0,13599575.96,13964539.172,311112.63,0.0,89750.97,89750.97,53850.581999999995,364963.212,2.6836367036255737,0.077,4739781.974025974
1012630034,347943.0,15372121.74,15586881.004,181691.35,0.0,55113.19,55113.19,33067.914000000004,214759.26400000002,1.3970697580488978,0.077,2789081.350649351
1012690041,171000.0,7554780.0,7726585.844,164238.26,0.0,8936.49,30993.39,7567.584,171805.844,2.2741343096688458,0.077,2231244.7272727275
1013740045,127692.0,3961005.8399999994,4005215.9799999995,44210.14,0.0,0.0,0.0,0.0,44210.14,1.1161341786862906,0.0833,530733.9735894358
1013940005,170511.0,5289251.219999999,5386522.299999999,96178.76,0.0,0.0,10923.2,1092.3200000000002,97271.08,1.839033087182424,0.0833,1167720.0480192078
1012830001,118415.0,3673233.3000000003,3768522.668,91094.73,0.0,4817.58,17858.48,4194.638000000001,95289.368,2.5941550731340692,0.0833,1143929.9879951982
1013100065,75288.0,2335433.7600000002,2384922.1040000003,48548.92,0.0,0.0,9394.24,939.424,49488.344,2.119021521723656,0.0833,594097.7671068427
1012630005,68334.0,2119720.6799999997,2180132.0339999995,54752.1,0.0,9432.09,9432.09,5659.253999999999,60411.354,2.8499676664946256,0.0833,725226.3385354142
1012930001,63060.0,1956121.2,1991346.3299999998,28080.5,9989.14,5248.29,5248.29,7144.629999999999,35225.13,1.8007641857774457,0.0833,422870.7082833133
1015570008,145838.0,4523894.76,4554882.09,30987.33,0.0,0.0,0.0,0.0,30987.33,0.6849701782187347,0.0833,371996.7587034814
1016340003,78600.0,2438172.0,2474020.273,34358.01,0.0,1843.23,5686.48,1490.263,35848.273,1.4702930310084767,0.0833,430351.4165666267
1016340065,92000.0,2853840.0,2882055.049,27778.77,0.0,0.0,4362.79,436.279,28215.049,0.9886696170773414,0.0833,338716.0744297719
1012630067,98683.0,3061146.6599999997,3135669.1279999996,63561.62,0.0,18268.08,18268.08,10960.848000000002,74522.46800000001,2.4344625160821276,0.0833,894627.4669867948
1012830058,108628.0,3369640.5600000005,3465466.6260000006,88033.09,0.0,11812.87,18865.41,7792.976000000001,95826.06599999999,2.843806759021205,0.0833,1150372.9411764706
1012870058,82202.0,2549906.04,2657622.4220000003,97216.94,0.0,17108.83,19450.27,10499.442000000001,107716.382,4.224327497181033,0.0833,1293113.8295318128
1014840014,78577.0,2437458.54,2448854.33,11395.79,0.0,0.0,0.0,0.0,11395.79,0.4675275420274431,0.0833,136804.20168067227
1012840052,97519.0,3025039.38,3120995.548,86248.51,0.0,16179.43,16179.43,9707.658,95956.16799999999,3.1720634327742205,0.0833,1151934.7899159663
1012630024,112561.0,3491642.22,3523715.006,31565.64,0.0,0.0,5071.46,507.146,32072.786,0.9185587749022006,0.0833,385027.4429771909
1014220005,146984.0,4559443.680000001,4626778.3780000005,58569.67,0.0,14608.38,14608.38,8765.028,67334.698,1.4768182858659633,0.0833,808339.711884754
1012630014,80896.0,3035217.9200000004,3059178.4550000005,23578.29,0.0,0.0,3822.45,382.245,23960.535,0.7894172883639272,0.0996,240567.62048192773
1016080069,98099.0,3680674.4800000004,3747733.7880000006,55409.12,0.0,19404.03,19481.73,11650.187999999998,67059.308,1.8219298762872396,0.0996,673286.2248995985
1012930016,70656.0,2651013.12,2731005.236,72440.33,0.0,12586.31,12586.31,7551.786,79992.11600000001,3.0174168281747322,0.0996,803133.6947791167
1012630061,118134.0,4432387.680000002,4518735.756000002,72469.56,0.0,23130.86,23130.86,13878.516,86348.076,1.9481165059099699,0.0996,866948.5542168675
1006620003,528413.0,22806305.08,23125335.483999997,265019.64,0.0,90017.94,90017.94,54010.764,319030.40400000004,1.3988693165372672,0.0893,3572568.9137737965
1000050010,1016406.0,44904817.08,45237592.173,327466.86,0.0,0.0,53082.33,5308.233,332775.093,0.7410676952700773,0.077,4321754.454545454
1000370023,1079361.0,28657034.549999993,28911074.988999993,253451.79,0.0,0.0,5886.49,588.649,254040.439,0.8864854406228159,0.0877,2896698.2782212086
1000380001,463664.0,10571539.2,10680673.451,108607.5,0.0,0.0,5267.51,526.751,109134.251,1.0323402196720797,0.1023,1066805.972629521
1000627501,1690747.0,40780817.64000001,41118291.631000005,332090.54,0.0,0.0,53834.51,5383.451,337473.991,0.8275312034670621,0.0949,3556101.064278187
1000747501,744146.0,19757076.299999997,19975348.47,214810.86,0.0,0.0,34613.1,3461.31,218272.16999999998,1.1047797087264375,0.0877,2488850.2850627135
1000890012,756138.0,18238048.560000002,18472675.599000003,230936.43,0.0,0.0,36906.09,3690.6089999999995,234627.039,1.2864700860298617,0.0949,2472360.7903055847
1001137501,805989.0,41919487.89,42627989.372,575376.69,189885.95,95284.02,95284.02,133124.79200000002,708501.482,1.6901482285736957,0.075,9446686.426666666
1001247502,476674.0,21059457.320000004,21567075.112000003,438504.47,0.0,115188.87,115188.87,69113.322,507617.79199999996,2.4104030046297504,0.077,6592438.857142856
1001250020,932587.0,48503849.86999999,48784683.37699999,275747.28,0.0,0.0,50862.27,5086.227,280833.50700000004,0.5789921990784029,0.075,3744446.7600000007
1001347501,267438.0,8210346.6,8297047.29,86700.69,0.0,0.0,0.0,0.0,86700.69,1.0559930563710918,0.09,963341.0000000001
1001487501,591892.0,14276435.040000001,14413304.814000001,134540.7,0.0,0.0,23290.74,2329.074,136869.774,0.9587111461405843,0.0949,1442252.6238145416
1001770002,304202.0,7337352.240000002,7432796.703000003,93803.39,0.0,0.0,16410.73,1641.0729999999999,95444.463,1.3008025221915744,0.0949,1005737.2286617493
1001977502,127401.0,3072912.120000001,3167033.254000001,68039.93,22913.36,28193.1,28193.1,26081.204,94121.13399999999,3.0629295705338935,0.0949,991792.7713382507
1002127504,245510.0,5921701.2,6038650.428,95351.34,30806.7,15458.68,15458.68,21597.888,116949.228,1.9749261918179863,0.0949,1232341.7070600633
1004980011,217958.0,11335995.579999998,11448813.021999998,99590.82,0.0,22044.37,22044.37,13226.622,112817.44200000001,0.9952142377246765,0.075,1504232.5600000003
1005107502,197207.0,6054254.9,6130163.847,73686.22,0.0,0.0,22227.27,2222.727,75908.947,1.2538115466529167,0.09,843432.7444444444
